"ID","pracword","valence","word","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","key_resp_3.keys","key_resp_3.rt","key_resp_4.keys","key_resp_4.rt","response.keys","response.corr","response.rt","date","frameRate","expName","session","participant","trial40","trial40c","rt","logrt","id","valenceE","rtms","idcat","valence2","valcat","val2cat"
240,NA,"negative","messy",NA,NA,NA,NA,0,6,6,36,NA,NA,NA,NA,"up",0,0.860136986,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,7,-0.325,0.860136986,6.75709166260939,240,-0.5,860.136986,"240",-1,"-0.5","-1"
240,NA,"negative","timid",NA,NA,NA,NA,0,7,7,28,NA,NA,NA,NA,"down",0,0.976514816,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,8,-0.3,0.976514816,6.88398992275668,240,-0.5,976.514816,"240",-1,"-0.5","-1"
240,NA,"positive","persistent",NA,NA,NA,NA,0,8,8,13,NA,NA,NA,NA,"up",0,1.224901915,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,9,-0.275,1.224901915,7.11061605038535,240,0.5,1224.901915,"240",1,"0.5","1"
240,NA,"negative","insecure",NA,NA,NA,NA,0,9,9,22,NA,NA,NA,NA,"up",0,0.892735958,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,10,-0.25,0.892735958,6.79429085742339,240,-0.5,892.735958,"240",-1,"-0.5","-1"
240,NA,"negative","withdrawn",NA,NA,NA,NA,0,10,10,38,NA,NA,NA,NA,"down",0,0.975353003,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,11,-0.225,0.975353003,6.88279945983096,240,-0.5,975.353003,"240",-1,"-0.5","-1"
240,NA,"positive","artistic",NA,NA,NA,NA,0,11,11,9,NA,NA,NA,NA,"up",0,1.092458963,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,12,-0.2,1.092458963,6.99618636379286,240,0.5,1092.458963,"240",1,"0.5","1"
240,NA,"negative","moody",NA,NA,NA,NA,0,12,12,30,NA,NA,NA,NA,"up",0,0.843409061,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,13,-0.175,0.843409061,6.73745208467424,240,-0.5,843.409061,"240",-1,"-0.5","-1"
240,NA,"negative","fearful",NA,NA,NA,NA,0,13,13,24,NA,NA,NA,NA,"down",0,1.175784111,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,14,-0.15,1.175784111,7.06969053252424,240,-0.5,1175.784111,"240",-1,"-0.5","-1"
240,NA,"negative","anxious",NA,NA,NA,NA,0,14,14,35,NA,NA,NA,NA,"up",0,0.726268053,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,15,-0.125,0.726268053,6.5879191656885,240,-0.5,726.268053,"240",-1,"-0.5","-1"
240,NA,"negative","clumsy",NA,NA,NA,NA,0,15,15,23,NA,NA,NA,NA,"up",0,0.676438093,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,16,-0.1,0.676438093,6.51684093270656,240,-0.5,676.438093,"240",-1,"-0.5","-1"
240,NA,"negative","antisocial",NA,NA,NA,NA,0,16,16,33,NA,NA,NA,NA,"down",0,0.791768789,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,17,-0.075,0.791768789,6.67426941611286,240,-0.5,791.768789,"240",-1,"-0.5","-1"
240,NA,"negative","tense",NA,NA,NA,NA,0,17,17,26,NA,NA,NA,NA,"down",0,0.826303959,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,18,-0.05,0.826303959,6.71696269493371,240,-0.5,826.303959,"240",-1,"-0.5","-1"
240,NA,"positive","disciplined",NA,NA,NA,NA,0,18,18,1,NA,NA,NA,NA,"up",0,1.024772882,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,19,-0.025,1.024772882,6.93222628848377,240,0.5,1024.772882,"240",1,"0.5","1"
240,NA,"negative","cynical",NA,NA,NA,NA,0,19,19,37,NA,NA,NA,NA,"down",0,1.025923014,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,20,0,1.025923014,6.93334798782772,240,-0.5,1025.923014,"240",-1,"-0.5","-1"
240,NA,"positive","idealistic",NA,NA,NA,NA,0,20,20,3,NA,NA,NA,NA,"up",0,0.841898918,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,21,0.025,0.841898918,6.73565995715453,240,0.5,841.898918,"240",1,"0.5","1"
240,NA,"positive","brilliant",NA,NA,NA,NA,0,21,21,12,NA,NA,NA,NA,"up",0,0.592189074,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,22,0.05,0.592189074,6.38382596564927,240,0.5,592.189074,"240",1,"0.5","1"
240,NA,"negative","impulsive",NA,NA,NA,NA,0,22,22,21,NA,NA,NA,NA,"up",0,0.708931923,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,23,0.075,0.708931923,6.56375950358639,240,-0.5,708.931923,"240",-1,"-0.5","-1"
240,NA,"positive","tender",NA,NA,NA,NA,0,23,23,6,NA,NA,NA,NA,"down",0,0.743366957,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,24,0.1,0.743366957,6.61118980839533,240,0.5,743.366957,"240",1,"0.5","1"
240,NA,"negative","forgetful",NA,NA,NA,NA,0,24,24,31,NA,NA,NA,NA,"down",0,0.708735943,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,25,0.125,0.708735943,6.56348302133557,240,-0.5,708.735943,"240",-1,"-0.5","-1"
240,NA,"positive","neat",NA,NA,NA,NA,0,25,25,5,NA,NA,NA,NA,"down",0,0.742177963,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,26,0.15,0.742177963,6.60958905672787,240,0.5,742.177963,"240",1,"0.5","1"
240,NA,"negative","stubborn",NA,NA,NA,NA,0,26,26,39,NA,NA,NA,NA,"up",0,0.875955105,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,27,0.175,0.875955105,6.77531483962307,240,-0.5,875.955105,"240",-1,"-0.5","-1"
240,NA,"positive","orderly",NA,NA,NA,NA,0,27,27,14,NA,NA,NA,NA,"up",0,0.576222897,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,28,0.2,0.576222897,6.35649455979911,240,0.5,576.222897,"240",1,"0.5","1"
240,NA,"positive","thrifty",NA,NA,NA,NA,0,28,28,2,NA,NA,NA,NA,"down",0,0.959618092,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,29,0.225,0.959618092,6.86653538447685,240,0.5,959.618092,"240",1,"0.5","1"
240,NA,"positive","ambitious",NA,NA,NA,NA,0,29,29,10,NA,NA,NA,NA,"up",0,0.758995056,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,30,0.25,0.758995056,6.63199526354042,240,0.5,758.995056,"240",1,"0.5","1"
240,NA,"positive","outgoing",NA,NA,NA,NA,0,30,30,17,NA,NA,NA,NA,"up",0,0.642481089,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,31,0.275,0.642481089,6.46533738287317,240,0.5,642.481089,"240",1,"0.5","1"
240,NA,"positive","confident",NA,NA,NA,NA,0,31,31,7,NA,NA,NA,NA,"up",0,0.575739861,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,32,0.3,0.575739861,6.35565592847192,240,0.5,575.739861,"240",1,"0.5","1"
240,NA,"positive","inventive",NA,NA,NA,NA,0,32,32,18,NA,NA,NA,NA,"up",0,1.108559847,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,33,0.325,1.108559847,7.01081701677356,240,0.5,1108.559847,"240",1,"0.5","1"
240,NA,"positive","tidy",NA,NA,NA,NA,0,33,33,4,NA,NA,NA,NA,"up",0,0.677630901,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,34,0.35,0.677630901,6.51860274589898,240,0.5,677.630901,"240",1,"0.5","1"
240,NA,"negative","boring",NA,NA,NA,NA,0,34,34,20,NA,NA,NA,NA,"down",0,0.743108034,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,35,0.375,0.743108034,6.61084143657046,240,-0.5,743.108034,"240",-1,"-0.5","-1"
240,NA,"negative","worrying",NA,NA,NA,NA,0,35,35,32,NA,NA,NA,NA,"down",0,0.675900936,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,36,0.4,0.675900936,6.51604652092559,240,-0.5,675.900936,"240",-1,"-0.5","-1"
240,NA,"negative","childish",NA,NA,NA,NA,0,36,36,29,NA,NA,NA,NA,"up",0,0.875238895,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,37,0.425,0.875238895,6.7744968719508,240,-0.5,875.238895,"240",-1,"-0.5","-1"
240,NA,"positive","courageous",NA,NA,NA,NA,0,37,37,15,NA,NA,NA,NA,"down",0,0.925196886,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,38,0.45,0.925196886,6.83000656459286,240,0.5,925.196886,"240",1,"0.5","1"
240,NA,"positive","wise",NA,NA,NA,NA,0,38,38,19,NA,NA,NA,NA,"down",0,1.310407877,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,39,0.475,1.310407877,7.17809372422237,240,0.5,1310.407877,"240",1,"0.5","1"
240,NA,"negative","inhibited",NA,NA,NA,NA,0,39,39,25,NA,NA,NA,NA,"down",0,0.90892601,"2016_Oct_05_1812",60.00821226,"heterogeneity160929b",1,240,40,0.5,0.90892601,6.81226369372484,240,-0.5,908.92601,"240",-1,"-0.5","-1"
241,NA,"negative","timid",NA,NA,NA,NA,0,0,0,28,NA,NA,NA,NA,"down",0,1.360288858,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,1,-0.475,1.360288858,7.21545235176558,241,-0.5,1360.288858,"241",-1,"-0.5","-1"
241,NA,"positive","idealistic",NA,NA,NA,NA,0,1,1,3,NA,NA,NA,NA,"up",0,1.457864046,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,2,-0.45,1.457864046,7.28472766130726,241,0.5,1457.864046,"241",1,"0.5","1"
241,NA,"negative","impulsive",NA,NA,NA,NA,0,2,2,21,NA,NA,NA,NA,"up",0,1.475701094,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,3,-0.425,1.475701094,7.29688847381222,241,-0.5,1475.701094,"241",-1,"-0.5","-1"
241,NA,"positive","neat",NA,NA,NA,NA,0,3,3,5,NA,NA,NA,NA,"down",0,1.277436018,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,4,-0.4,1.277436018,7.15261023706629,241,0.5,1277.436018,"241",1,"0.5","1"
241,NA,"negative","inhibited",NA,NA,NA,NA,0,4,4,25,NA,NA,NA,NA,"down",0,1.508750916,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,5,-0.375,1.508750916,7.31903737953666,241,-0.5,1508.750916,"241",-1,"-0.5","-1"
241,NA,"positive","talented",NA,NA,NA,NA,0,5,5,0,NA,NA,NA,NA,"up",0,1.625771999,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,6,-0.35,1.625771999,7.39373805825851,241,0.5,1625.771999,"241",1,"0.5","1"
241,NA,"positive","enthusiastic",NA,NA,NA,NA,0,6,6,16,NA,NA,NA,NA,"up",0,0.907547951,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,7,-0.325,0.907547951,6.81074640331059,241,0.5,907.547951,"241",1,"0.5","1"
241,NA,"negative","withdrawn",NA,NA,NA,NA,0,7,7,38,NA,NA,NA,NA,"down",0,1.141932964,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,8,-0.3,1.141932964,7.04047768796762,241,-0.5,1141.932964,"241",-1,"-0.5","-1"
241,NA,"negative","boring",NA,NA,NA,NA,0,8,8,20,NA,NA,NA,NA,"up",0,1.643064976,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,9,-0.275,1.643064976,7.40431866442511,241,-0.5,1643.064976,"241",-1,"-0.5","-1"
241,NA,"positive","disciplined",NA,NA,NA,NA,0,9,9,1,NA,NA,NA,NA,"up",0,1.024374008,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,10,-0.25,1.024374008,6.93183698110226,241,0.5,1024.374008,"241",1,"0.5","1"
241,NA,"positive","confident",NA,NA,NA,NA,0,10,10,7,NA,NA,NA,NA,"up",0,0.625604868,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,11,-0.225,0.625604868,6.43871897053075,241,0.5,625.604868,"241",1,"0.5","1"
241,NA,"negative","antisocial",NA,NA,NA,NA,0,11,11,33,NA,NA,NA,NA,"up",0,1.774448872,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,12,-0.2,1.774448872,7.48124515904819,241,-0.5,1774.448872,"241",-1,"-0.5","-1"
241,NA,"negative","childish",NA,NA,NA,NA,0,12,12,29,NA,NA,NA,NA,"up",0,1.392390966,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,13,-0.175,1.392390966,7.2387776678381,241,-0.5,1392.390966,"241",-1,"-0.5","-1"
241,NA,"negative","cynical",NA,NA,NA,NA,0,13,13,37,NA,NA,NA,NA,"down",0,0.925863028,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,14,-0.15,0.925863028,6.83072630577868,241,-0.5,925.863028,"241",-1,"-0.5","-1"
241,NA,"positive","courageous",NA,NA,NA,NA,0,14,14,15,NA,NA,NA,NA,"up",0,0.891189098,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,15,-0.125,0.891189098,6.79255663615385,241,0.5,891.189098,"241",1,"0.5","1"
241,NA,"negative","clumsy",NA,NA,NA,NA,0,15,15,23,NA,NA,NA,NA,"down",0,1.476505041,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,16,-0.1,1.476505041,7.29743311533325,241,-0.5,1476.505041,"241",-1,"-0.5","-1"
241,NA,"positive","inventive",NA,NA,NA,NA,0,16,16,18,NA,NA,NA,NA,"up",0,2.025305986,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,17,-0.075,2.025305986,7.61347607232308,241,0.5,2025.305986,"241",1,"0.5","1"
241,NA,"negative","anxious",NA,NA,NA,NA,0,17,17,35,NA,NA,NA,NA,"up",0,0.992795229,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,18,-0.05,0.992795229,6.90052442827853,241,-0.5,992.795229,"241",-1,"-0.5","-1"
241,NA,"positive","outgoing",NA,NA,NA,NA,0,18,18,17,NA,NA,NA,NA,"up",0,0.875813007,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,19,-0.025,0.875813007,6.7751526058213,241,0.5,875.813007,"241",1,"0.5","1"
241,NA,"positive","tidy",NA,NA,NA,NA,0,19,19,4,NA,NA,NA,NA,"down",0,1.027194023,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,20,0,1.027194023,6.93458611418824,241,0.5,1027.194023,"241",1,"0.5","1"
241,NA,"positive","brilliant",NA,NA,NA,NA,0,20,20,12,NA,NA,NA,NA,"up",0,0.659047127,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,21,0.025,0.659047127,6.49079504484391,241,0.5,659.047127,"241",1,"0.5","1"
241,NA,"positive","trusting",NA,NA,NA,NA,0,21,21,8,NA,NA,NA,NA,"up",0,0.592675209,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,22,0.05,0.592675209,6.3846465406877,241,0.5,592.675209,"241",1,"0.5","1"
241,NA,"negative","tense",NA,NA,NA,NA,0,22,22,26,NA,NA,NA,NA,"up",0,0.560324907,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,23,0.075,0.560324907,6.32851680655486,241,-0.5,560.324907,"241",-1,"-0.5","-1"
241,NA,"negative","worrying",NA,NA,NA,NA,0,23,23,32,NA,NA,NA,NA,"up",0,0.775811911,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,24,0.1,0.775811911,6.65391010807182,241,-0.5,775.811911,"241",-1,"-0.5","-1"
241,NA,"negative","messy",NA,NA,NA,NA,0,24,24,36,NA,NA,NA,NA,"up",0,0.810385942,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,25,0.125,0.810385942,6.69751060579487,241,-0.5,810.385942,"241",-1,"-0.5","-1"
241,NA,"positive","artistic",NA,NA,NA,NA,0,25,25,9,NA,NA,NA,NA,"up",0,0.706949949,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,26,0.15,0.706949949,6.56095986989696,241,0.5,706.949949,"241",1,"0.5","1"
241,NA,"positive","thrifty",NA,NA,NA,NA,0,26,26,2,NA,NA,NA,NA,"down",0,0.842875004,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,27,0.175,0.842875004,6.73681867180041,241,0.5,842.875004,"241",1,"0.5","1"
241,NA,"negative","fearful",NA,NA,NA,NA,0,27,27,24,NA,NA,NA,NA,"up",0,0.842944145,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,28,0.2,0.842944145,6.73690069839274,241,-0.5,842.944145,"241",-1,"-0.5","-1"
241,NA,"negative","forgetful",NA,NA,NA,NA,0,28,28,31,NA,NA,NA,NA,"up",0,0.659004927,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,29,0.225,0.659004927,6.49073101095407,241,-0.5,659.004927,"241",-1,"-0.5","-1"
241,NA,"positive","wise",NA,NA,NA,NA,0,29,29,19,NA,NA,NA,NA,"up",0,0.761034012,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,30,0.25,0.761034012,6.63467805068686,241,0.5,761.034012,"241",1,"0.5","1"
241,NA,"negative","insecure",NA,NA,NA,NA,0,30,30,22,NA,NA,NA,NA,"up",0,1.159203053,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,31,0.275,1.159203053,7.05548802471591,241,-0.5,1159.203053,"241",-1,"-0.5","-1"
241,NA,"positive","tender",NA,NA,NA,NA,0,31,31,6,NA,NA,NA,NA,"down",0,0.993121862,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,32,0.3,0.993121862,6.90085337756289,241,0.5,993.121862,"241",1,"0.5","1"
241,NA,"negative","stubborn",NA,NA,NA,NA,0,32,32,39,NA,NA,NA,NA,"down",0,1.159008026,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,33,0.325,1.159008026,7.05531976825106,241,-0.5,1159.008026,"241",-1,"-0.5","-1"
241,NA,"negative","gullible",NA,NA,NA,NA,0,33,33,34,NA,NA,NA,NA,"down",0,0.842632055,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,34,0.35,0.842632055,6.73653039178356,241,-0.5,842.632055,"241",-1,"-0.5","-1"
241,NA,"positive","ambitious",NA,NA,NA,NA,0,34,34,10,NA,NA,NA,NA,"up",0,0.909006119,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,35,0.375,0.909006119,6.81235182572798,241,0.5,909.006119,"241",1,"0.5","1"
241,NA,"negative","moody",NA,NA,NA,NA,0,35,35,30,NA,NA,NA,NA,"up",0,1.376872063,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,36,0.4,1.376872063,7.22756958446309,241,-0.5,1376.872063,"241",-1,"-0.5","-1"
241,NA,"positive","orderly",NA,NA,NA,NA,0,36,36,14,NA,NA,NA,NA,"down",0,1.509498119,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,37,0.425,1.509498119,7.31953250303813,241,0.5,1509.498119,"241",1,"0.5","1"
241,NA,"positive","proud",NA,NA,NA,NA,0,37,37,11,NA,NA,NA,NA,"up",0,0.610297918,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,38,0.45,0.610297918,6.41394722810763,241,0.5,610.297918,"241",1,"0.5","1"
241,NA,"positive","persistent",NA,NA,NA,NA,0,38,38,13,NA,NA,NA,NA,"up",0,0.774775028,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,39,0.475,0.774775028,6.65257270076047,241,0.5,774.775028,"241",1,"0.5","1"
241,NA,"negative","irritable",NA,NA,NA,NA,0,39,39,27,NA,NA,NA,NA,"down",0,1.042132854,"2016_Oct_05_1831",60.04412078,"heterogeneity160929b",1,241,40,0.5,1.042132854,6.94902471322631,241,-0.5,1042.132854,"241",-1,"-0.5","-1"
242,NA,"positive","disciplined",NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"up",0,0.725212097,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,1,-0.475,0.725212097,6.58646415965718,242,0.5,725.212097,"242",1,"0.5","1"
242,NA,"positive","talented",NA,NA,NA,NA,0,1,1,0,NA,NA,NA,NA,"down",0,0.892457008,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,2,-0.45,0.892457008,6.79397834218544,242,0.5,892.457008,"242",1,"0.5","1"
242,NA,"positive","enthusiastic",NA,NA,NA,NA,0,2,2,16,NA,NA,NA,NA,"up",0,0.873991966,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,3,-0.425,0.873991966,6.77307118339361,242,0.5,873.991966,"242",1,"0.5","1"
242,NA,"positive","tender",NA,NA,NA,NA,0,3,3,6,NA,NA,NA,NA,"up",0,0.743334055,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,4,-0.4,0.743334055,6.6111455466376,242,0.5,743.334055,"242",1,"0.5","1"
242,NA,"positive","wise",NA,NA,NA,NA,0,4,4,19,NA,NA,NA,NA,"down",0,0.811057091,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,5,-0.375,0.811057091,6.69833844744539,242,0.5,811.057091,"242",1,"0.5","1"
242,NA,"positive","artistic",NA,NA,NA,NA,0,5,5,9,NA,NA,NA,NA,"up",0,0.559267998,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,6,-0.35,0.559267998,6.32662878223952,242,0.5,559.267998,"242",1,"0.5","1"
242,NA,"negative","fearful",NA,NA,NA,NA,0,6,6,24,NA,NA,NA,NA,"up",0,0.626245022,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,7,-0.325,0.626245022,6.43974170346529,242,-0.5,626.245022,"242",-1,"-0.5","-1"
242,NA,"positive","idealistic",NA,NA,NA,NA,0,7,7,3,NA,NA,NA,NA,"down",0,0.925000906,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,8,-0.3,0.925000906,6.8297947169714,242,0.5,925.000906,"242",1,"0.5","1"
242,NA,"negative","gullible",NA,NA,NA,NA,0,8,8,34,NA,NA,NA,NA,"down",0,0.775443077,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,9,-0.275,0.775443077,6.65343457824622,242,-0.5,775.443077,"242",-1,"-0.5","-1"
242,NA,"negative","withdrawn",NA,NA,NA,NA,0,9,9,38,NA,NA,NA,NA,"up",0,0.675484896,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,10,-0.25,0.675484896,6.51543079741674,242,-0.5,675.484896,"242",-1,"-0.5","-1"
242,NA,"positive","confident",NA,NA,NA,NA,0,10,10,7,NA,NA,NA,NA,"down",0,0.825480938,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,11,-0.225,0.825480938,6.71596617163385,242,0.5,825.480938,"242",1,"0.5","1"
242,NA,"negative","antisocial",NA,NA,NA,NA,0,11,11,33,NA,NA,NA,NA,"up",0,1.041803837,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,12,-0.2,1.041803837,6.94870894835288,242,-0.5,1041.803837,"242",-1,"-0.5","-1"
242,NA,"negative","clumsy",NA,NA,NA,NA,0,12,12,23,NA,NA,NA,NA,"down",0,0.793314934,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,13,-0.175,0.793314934,6.67622028529149,242,-0.5,793.314934,"242",-1,"-0.5","-1"
242,NA,"negative","stubborn",NA,NA,NA,NA,0,13,13,39,NA,NA,NA,NA,"down",0,0.992619038,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,14,-0.15,0.992619038,6.9003469429009,242,-0.5,992.619038,"242",-1,"-0.5","-1"
242,NA,"positive","orderly",NA,NA,NA,NA,0,14,14,14,NA,NA,NA,NA,"up",0,0.742485046,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,15,-0.125,0.742485046,6.6100027304067,242,0.5,742.485046,"242",1,"0.5","1"
242,NA,"negative","impulsive",NA,NA,NA,NA,0,15,15,21,NA,NA,NA,NA,"up",0,0.842161179,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,16,-0.1,0.842161179,6.73597141991359,242,-0.5,842.161179,"242",-1,"-0.5","-1"
242,NA,"positive","trusting",NA,NA,NA,NA,0,16,16,8,NA,NA,NA,NA,"up",0,0.70916605,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,17,-0.075,0.70916605,6.56408970221382,242,0.5,709.16605,"242",1,"0.5","1"
242,NA,"negative","insecure",NA,NA,NA,NA,0,17,17,22,NA,NA,NA,NA,"up",0,0.842483997,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,18,-0.05,0.842483997,6.73635466738736,242,-0.5,842.483997,"242",-1,"-0.5","-1"
242,NA,"negative","tense",NA,NA,NA,NA,0,18,18,26,NA,NA,NA,NA,"up",0,0.876848936,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,19,-0.025,0.876848936,6.77633472668011,242,-0.5,876.848936,"242",-1,"-0.5","-1"
242,NA,"negative","moody",NA,NA,NA,NA,0,19,19,30,NA,NA,NA,NA,"up",0,0.543490171,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,20,0,0.543490171,6.29801162176112,242,-0.5,543.490171,"242",-1,"-0.5","-1"
242,NA,"negative","worrying",NA,NA,NA,NA,0,20,20,32,NA,NA,NA,NA,"up",0,0.708793879,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,21,0.025,0.708793879,6.56356476353124,242,-0.5,708.793879,"242",-1,"-0.5","-1"
242,NA,"negative","cynical",NA,NA,NA,NA,0,21,21,37,NA,NA,NA,NA,"up",0,0.776166916,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,22,0.05,0.776166916,6.65436759499112,242,-0.5,776.166916,"242",-1,"-0.5","-1"
242,NA,"positive","ambitious",NA,NA,NA,NA,0,22,22,10,NA,NA,NA,NA,"up",0,0.625599861,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,23,0.075,0.625599861,6.43871096704438,242,0.5,625.599861,"242",1,"0.5","1"
242,NA,"positive","outgoing",NA,NA,NA,NA,0,23,23,17,NA,NA,NA,NA,"up",0,0.72576499,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,24,0.1,0.72576499,6.58722625718679,242,0.5,725.76499,"242",1,"0.5","1"
242,NA,"positive","thrifty",NA,NA,NA,NA,0,24,24,2,NA,NA,NA,NA,"down",0,0.926250219,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,25,0.125,0.926250219,6.83114441304752,242,0.5,926.250219,"242",1,"0.5","1"
242,NA,"negative","anxious",NA,NA,NA,NA,0,25,25,35,NA,NA,NA,NA,"up",0,0.643125057,"2016_Oct_06_1203",60.03123001,"heterogeneity160929b",1,242,26,0.15,0.643125057,6.46633919521805,242,-0.5,643.125057,"242",-1,"-0.5","-1"
