"Participant","block","trial","stim","stimgroup","RT","Acuracy","stimposition","maskside","response","Correct_numeric","Acuracy_fixed_mean","filter_.","ZRT","Outlire","AlertEffect_first","OrientingEffect_first","ConflictEffect_first","GrandMeanEffect_first","ANT_Accuracy_first","Dominant_Eye_first","Right_Eye_Acuity_first","Left_Eye_Acuity_first","Age_first","Gender1male2female_first","Face_orientation","fo1","fo2","trial.r","pred","logRT"
12,2,90,"folder/matchedM016SL.png",6,1.489200856,1,4,1,4,1,0.958333333,"Selected",-0.274486038,0,96,10,216,658,96,"L  ",0.5,0.83,29,2,3,0,0,89,1.66396542165376,0.398239637821524
12,2,94,"folder/matchedM072.png  ",1,1.149636087,1,2,2,2,1,0.958333333,"Selected",-0.802174559,0,96,10,216,658,96,"L  ",0.5,0.83,29,2,1,1,0,93,1.40862854796925,0.139445446208574
13,1,3,"folder/matchedM005SR.png",6,2.791440885,1,2,1,2,1,0.973958333,"Selected",0.206202291,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,2,2.63245946959935,1.02655790875737
13,1,4,"folder/matchedM001SR.png",5,3.882540464,1,2,2,2,1,0.973958333,"Selected",0.961764769,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,3,2.63245946959935,1.35648969813707
13,1,6,"folder/matchedM024.png  ",2,2.021892438,1,3,1,3,1,0.973958333,"Selected",-0.326693096,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,5,1.89192405160995,0.704033923337633
13,1,7,"folder/matchedM021SL.png",6,5.978906409,1,3,1,3,1,0.973958333,"Selected",2.413452112,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,6,2.63245946959935,1.78823767648975
13,1,8,"folder/matchedM049.png  ",2,2.230573769,1,2,1,2,1,0.973958333,"Selected",-0.18218586,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,7,1.89192405160995,0.802258847892908
13,1,9,"folder/matchedM003SR.png",5,4.021732623,1,1,2,1,1,0.973958333,"Selected",1.05815228,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,8,2.63245946959935,1.39171281052306
13,1,10,"folder/matchedM021.png  ",2,5.102886613,1,1,1,1,1,0.973958333,"Selected",1.806827657,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,9,1.89192405160995,1.62980638216027
13,1,11,"folder/matchedM016.png  ",1,3.020854117,1,3,2,3,1,0.973958333,"Selected",0.365065912,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,10,1.89192405160995,1.10553961159936
13,1,12,"folder/matchedM005SR.png",5,1.800864357,1,2,2,2,1,0.973958333,"Selected",-0.479750184,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,11,2.63245946959935,0.588266747977129
13,1,13,"folder/matchedM019.png  ",2,2.030761951,1,2,1,2,1,0.973958333,"Selected",-0.320551153,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,12,1.89192405160995,0.70841106794946
13,1,15,"folder/matchedM024SR.png",5,1.770433425,1,4,2,4,1,0.973958333,"Selected",-0.500822936,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,14,2.63245946959935,0.571224389490623
13,1,18,"folder/matchedM003SR.png",6,4.991489422,1,2,1,2,1,0.973958333,"Selected",1.72968755,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,17,2.63245946959935,1.60773434658945
13,1,21,"folder/matchedM004.png  ",2,1.770833464,1,4,1,4,1,0.973958333,"Selected",-0.500545917,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,20,1.89192405160995,0.571450319370658
13,1,24,"folder/matchedM017SR.png",5,1.346001354,1,4,2,4,1,0.973958333,"Selected",-0.794732816,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,23,2.63245946959935,0.297138237165566
13,1,25,"folder/matchedM008.png  ",1,1.680241732,1,4,2,4,1,0.973958333,"Selected",-0.5632787,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,24,1.89192405160995,0.518937671159507
13,1,26,"folder/matchedM019.png  ",1,1.558986666,1,2,2,2,1,0.973958333,"Selected",-0.647245168,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,25,1.89192405160995,0.444036037120526
13,1,28,"folder/matchedM021SL.png",5,1.878202967,1,1,2,1,1,0.973958333,"Selected",-0.426194896,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,27,2.63245946959935,0.6303154510911
13,1,29,"folder/matchedM001SR.png",6,4.940494631,1,2,1,2,1,0.973958333,"Selected",1.694374778,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,28,2.63245946959935,1.59746545392018
13,1,30,"folder/matchedM072.png  ",1,1.778125284,1,4,2,4,1,0.973958333,"Selected",-0.495496492,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,29,1.89192405160995,0.575559598051351
13,1,32,"folder/matchedM001.png  ",2,4.400920879,1,3,1,3,1,0.973958333,"Selected",1.320731813,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,31,1.89192405160995,1.48181380970779
13,1,37,"folder/matchedM072SL.png",5,1.243926287,1,1,2,1,1,0.973958333,"Selected",-0.865417557,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,36,2.63245946959935,0.2182727377382
13,1,40,"folder/matchedM067SR.png",5,2.189669356,1,3,2,3,1,0.973958333,"Selected",-0.210511267,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,39,2.63245946959935,0.7837505534345
13,1,41,"folder/matchedM003.png  ",1,1.559658916,1,3,2,3,1,0.973958333,"Selected",-0.64677965,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,40,1.89192405160995,0.444467153765708
13,1,42,"folder/matchedM024SR.png",6,3.066888049,1,3,1,3,1,0.973958333,"Selected",0.396943399,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,41,2.63245946959935,1.12066338267262
13,1,44,"folder/matchedM016.png  ",2,2.369660452,1,4,1,4,1,0.973958333,"Selected",-0.085871389,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,43,1.89192405160995,0.862746675684716
13,1,45,"folder/matchedM002.png  ",2,2.940116248,1,1,1,1,1,0.973958333,"Selected",0.309156712,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,44,1.89192405160995,1.07844912070495
13,1,46,"folder/matchedM020SR.png",6,2.944989148,1,2,1,2,1,0.973958333,"Selected",0.312531088,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,45,2.63245946959935,1.08010513220712
13,1,49,"folder/matchedM002SL.png",5,1.53935003,1,2,2,2,1,0.973958333,"Selected",-0.660843108,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,48,2.63245946959935,0.431360268892246
13,1,50,"folder/matchedM019SL.png",5,2.588441488,1,3,2,3,1,0.973958333,"Selected",0.06562967,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,49,2.63245946959935,0.951055952507074
13,1,53,"folder/matchedM049SL.png",6,5.190665592,1,4,1,4,1,0.973958333,"Selected",1.86761267,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,52,2.63245946959935,1.6468619340418
13,1,54,"folder/matchedM006.png  ",1,1.457585093,1,4,2,4,1,0.973958333,"Selected",-0.717463529,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,53,1.89192405160995,0.37678102038564
13,1,56,"folder/matchedM008SR.png",5,2.318396635,1,3,2,3,1,0.973958333,"Selected",-0.121370455,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,55,2.63245946959935,0.840875841151206
13,1,59,"folder/matchedM016SL.png",5,1.589092961,1,4,2,4,1,0.973958333,"Selected",-0.626397221,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,58,2.63245946959935,0.463163388675325
13,1,60,"folder/matchedM004SL.png",5,1.886146875,1,1,2,1,1,0.973958333,"Selected",-0.420693915,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,59,2.63245946959935,0.634536057637164
13,1,61,"folder/matchedM020.png  ",2,2.904675608,1,1,1,1,1,0.973958333,"Selected",0.284614848,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,60,1.89192405160995,1.06632171728726
13,1,62,"folder/matchedM020.png  ",1,1.459101084,1,3,2,3,1,0.973958333,"Selected",-0.716413739,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,61,1.89192405160995,0.377820550211284
13,1,63,"folder/matchedM024.png  ",1,1.127378276,1,1,2,1,1,0.973958333,"Selected",-0.946124493,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,62,1.89192405160995,0.119894827364908
13,1,65,"folder/matchedM067SR.png",6,2.869765812,1,3,1,3,1,0.973958333,"Selected",0.260440581,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,64,2.63245946959935,1.05423042783591
13,1,66,"folder/matchedM017.png  ",1,1.819311569,1,1,2,1,1,0.973958333,"Selected",-0.466975895,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,65,1.89192405160995,0.598458170739593
13,1,67,"folder/matchedM005.png  ",1,1.63985785,1,3,2,3,1,0.973958333,"Selected",-0.591243651,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,66,1.89192405160995,0.494609561250185
13,1,69,"folder/matchedM008SR.png",6,3.600514413,1,1,1,1,1,0.973958333,"Selected",0.766467927,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,68,2.63245946959935,1.2810767277539
13,1,70,"folder/matchedM072.png  ",2,3.128819787,1,4,1,4,1,0.973958333,"Selected",0.439829765,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,69,1.89192405160995,1.140655868589
13,1,72,"folder/matchedM049.png  ",1,1.651146054,1,3,2,3,1,0.973958333,"Selected",-0.583426818,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,71,1.89192405160995,0.501469624986521
13,1,73,"folder/matchedM008.png  ",2,1.834920302,1,3,1,3,1,0.973958333,"Selected",-0.45616719,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,72,1.89192405160995,0.607001048410742
13,1,76,"folder/matchedM005.png  ",2,1.626876709,1,2,1,2,1,0.973958333,"Selected",-0.600232806,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,75,1.89192405160995,0.486662047246356
13,1,77,"folder/matchedM003.png  ",2,3.165494554,1,4,1,4,1,0.973958333,"Selected",0.465226236,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,76,1.89192405160995,1.15230930057725
13,1,78,"folder/matchedM049SL.png",5,1.798939067,1,4,2,4,1,0.973958333,"Selected",-0.481083405,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,77,2.63245946959935,0.587197083911176
13,1,79,"folder/matchedM004SL.png",6,3.269565888,1,2,1,2,1,0.973958333,"Selected",0.537293347,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,78,2.63245946959935,1.18465722013301
13,1,80,"folder/matchedM006.png  ",2,1.497755668,1,2,1,2,1,0.973958333,"Selected",-0.689646289,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,79,1.89192405160995,0.403967766317918
13,1,81,"folder/matchedM021.png  ",1,2.138891082,1,2,2,2,1,0.973958333,"Selected",-0.245674106,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,80,1.89192405160995,0.760287508747698
13,1,83,"folder/matchedM020SR.png",5,2.779155655,1,3,2,3,1,0.973958333,"Selected",0.197695039,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,82,2.63245946959935,1.02214716034689
13,1,85,"folder/matchedM017.png  ",2,2.15803551,1,3,1,3,1,0.973958333,"Selected",-0.23241701,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,84,1.89192405160995,0.769198321751533
13,1,86,"folder/matchedM006SL.png",5,2.108478323,1,2,2,2,1,0.973958333,"Selected",-0.266734273,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,85,2.63245946959935,0.745966513383311
13,1,87,"folder/matchedM002.png  ",1,2.648368007,1,2,2,2,1,0.973958333,"Selected",0.107127467,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,86,1.89192405160995,0.97394360387174
13,1,89,"folder/matchedM002SL.png",6,1.478421124,1,2,1,2,1,0.973958333,"Selected",-0.703035036,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,88,2.63245946959935,0.390974710223118
13,1,91,"folder/matchedM017SR.png",6,1.759188468,1,2,1,2,1,0.973958333,"Selected",-0.508609821,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,90,2.63245946959935,0.564852604984541
13,1,93,"folder/matchedM004.png  ",1,1.56705351,1,4,2,4,1,0.973958333,"Selected",-0.641659057,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,92,1.89192405160995,0.449197110844458
13,1,96,"folder/matchedM067.png  ",1,1.667914224,1,4,2,4,1,0.973958333,"Selected",-0.571815229,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,95,1.89192405160995,0.51157387815384
13,2,3,"folder/matchedM019.png  ",2,1.612104262,1,1,1,1,1,0.973958333,"Selected",-0.610462401,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,2,1.89192405160995,0.477540320652912
13,2,4,"folder/matchedM002SL.png",5,1.24593761,1,2,2,2,1,0.973958333,"Selected",-0.86402476,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,3,2.63245946959935,0.219888346880466
13,2,5,"folder/matchedM020.png  ",1,1.576665723,1,3,2,3,1,0.973958333,"Selected",-0.63500281,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,4,1.89192405160995,0.455312315315468
13,2,7,"folder/matchedM003.png  ",1,1.30022151,1,3,2,3,1,0.973958333,"Selected",-0.826434352,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,6,1.89192405160995,0.262534642260063
13,2,8,"folder/matchedM003.png  ",2,1.661892858,1,3,1,3,1,0.973958333,"Selected",-0.575984893,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,7,1.89192405160995,0.507957228651283
13,2,10,"folder/matchedM006.png  ",1,1.354312523,1,3,2,3,1,0.973958333,"Selected",-0.788977514,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,9,1.89192405160995,0.303293962479824
13,2,13,"folder/matchedM021SL.png",6,2.361391455,1,2,1,2,1,0.973958333,"Selected",-0.091597488,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,12,2.63245946959935,0.85925104486825
13,2,14,"folder/matchedM001SR.png",6,2.93291748,1,1,1,1,1,0.973958333,"Selected",0.304171724,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,13,2.63245946959935,1.07599765458417
13,2,16,"folder/matchedM067SR.png",6,2.969718773,1,4,1,4,1,0.973958333,"Selected",0.329655811,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,15,2.63245946959935,1.08846725910571
13,2,17,"folder/matchedM020SR.png",6,3.581077306,1,1,1,1,1,0.973958333,"Selected",0.753008158,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,16,2.63245946959935,1.27566367860791
13,2,18,"folder/matchedM049SL.png",6,2.70052662,1,2,1,2,1,0.973958333,"Selected",0.143246161,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,17,2.63245946959935,0.993446798436033
13,2,21,"folder/matchedM008.png  ",2,1.610172336,1,4,1,4,1,0.973958333,"Selected",-0.611800217,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,20,1.89192405160995,0.476341214261682
13,2,22,"folder/matchedM072.png  ",2,1.249228114,1,3,1,3,1,0.973958333,"Selected",-0.861746158,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,21,1.89192405160995,0.222525851777125
13,2,24,"folder/matchedM024.png  ",1,1.179850325,1,4,2,4,1,0.973958333,"Selected",-0.909788753,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,23,1.89192405160995,0.165387587211953
13,2,25,"folder/matchedM019SL.png",6,3.80087191,1,2,1,2,1,0.973958333,"Selected",0.905211091,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,24,2.63245946959935,1.33523049041271
13,2,26,"folder/matchedM017.png  ",1,1.429475611,1,2,2,2,1,0.973958333,"Selected",-0.736928728,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,25,1.89192405160995,0.357307671424472
13,2,27,"folder/matchedM024SR.png",5,1.358293062,1,4,2,4,1,0.973958333,"Selected",-0.786221079,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,26,2.63245946959935,0.306228809977855
13,2,29,"folder/matchedM006.png  ",2,1.256963609,1,1,1,1,1,0.973958333,"Selected",-0.856389498,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,28,1.89192405160995,0.228698978512818
13,2,30,"folder/matchedM006SL.png",5,1.327745506,1,4,2,4,1,0.973958333,"Selected",-0.80737459,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,29,2.63245946959935,0.283482395641324
13,2,31,"folder/matchedM067.png  ",2,1.577615321,1,1,1,1,1,0.973958333,"Selected",-0.634345234,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,30,1.89192405160995,0.455914416406298
13,2,36,"folder/matchedM001SR.png",5,3.379487359,1,4,2,4,1,0.973958333,"Selected",0.61341155,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,35,2.63245946959935,1.21772402905712
13,2,37,"folder/matchedM017.png  ",2,2.589529567,1,2,1,2,1,0.973958333,"Selected",0.066383141,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,36,1.89192405160995,0.951476224850993
13,2,39,"folder/matchedM019.png  ",1,1.299267142,1,1,2,1,1,0.973958333,"Selected",-0.827095231,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,38,1.89192405160995,0.261800368585011
13,2,42,"folder/matchedM001.png  ",1,1.47823817,1,2,2,2,1,0.973958333,"Selected",-0.703161728,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,41,1.89192405160995,0.390850952980878
13,2,43,"folder/matchedM002.png  ",2,1.075611386,1,1,1,1,1,0.973958333,"Selected",-0.981971927,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,42,1.89192405160995,0.0728892310761426
13,2,44,"folder/matchedM072.png  ",1,1.198538577,1,3,2,3,1,0.973958333,"Selected",-0.896847548,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,43,1.89192405160995,0.181102962108956
13,2,45,"folder/matchedM003SR.png",5,6.500119825,1,3,2,3,1,0.973958333,"Selected",2.774380948,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,44,2.63245946959935,1.87182061134706
13,2,48,"folder/matchedM021SL.png",5,1.986286663,1,3,2,3,1,0.973958333,"Selected",-0.351349312,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,47,2.63245946959935,0.686266897099945
13,2,49,"folder/matchedM002.png  ",1,1.350985652,1,2,2,2,1,0.973958333,"Selected",-0.7912813,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,48,1.89192405160995,0.300834438640393
13,2,51,"folder/matchedM067.png  ",1,1.220222755,1,1,2,1,1,0.973958333,"Selected",-0.881831732,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,50,1.89192405160995,0.199033428143932
13,2,53,"folder/matchedM049.png  ",2,2.408390907,1,3,1,3,1,0.973958333,"Selected",-0.0590514,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,52,1.89192405160995,0.878958851065403
13,2,54,"folder/matchedM019SL.png",5,2.681421553,1,3,2,3,1,0.973958333,"Selected",0.130016322,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,53,2.63245946959935,0.986347084118261
13,2,55,"folder/matchedM004.png  ",1,1.771383891,1,1,2,1,1,0.973958333,"Selected",-0.500164759,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,54,1.89192405160995,0.571761100414997
13,2,57,"folder/matchedM004SL.png",5,1.329066377,1,2,2,2,1,0.973958333,"Selected",-0.806459916,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,56,2.63245946959935,0.284476723555377
13,2,58,"folder/matchedM072SL.png",6,1.968950898,1,2,1,2,1,0.973958333,"Selected",-0.363353948,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,57,2.63245946959935,0.677500861814301
13,2,59,"folder/matchedM003SR.png",6,1.46946416,1,3,1,3,1,0.973958333,"Selected",-0.709237537,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,58,2.63245946959935,0.384897817331369
13,2,62,"folder/matchedM067SR.png",5,1.51867272,1,2,2,2,1,0.973958333,"Selected",-0.67516169,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,61,2.63245946959935,0.417836742861472
13,2,64,"folder/matchedM005SR.png",6,2.408611177,1,4,1,4,1,0.973958333,"Selected",-0.058898868,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,63,2.63245946959935,0.879050306288512
13,2,66,"folder/matchedM004.png  ",2,1.908772448,1,3,1,3,1,0.973958333,"Selected",-0.405026202,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,65,1.89192405160995,0.646460338057843
13,2,67,"folder/matchedM008.png  ",1,1.897296763,1,4,2,4,1,0.973958333,"Selected",-0.412972862,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,66,1.89192405160995,0.640430116777815
13,2,68,"folder/matchedM020.png  ",2,1.013783423,1,2,1,2,1,0.973958333,"Selected",-1.024786432,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,67,1.89192405160995,0.0136892955710758
13,2,70,"folder/matchedM049SL.png",5,1.68716711,1,1,2,1,1,0.973958333,"Selected",-0.558483029,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,69,2.63245946959935,0.523050856156479
13,2,71,"folder/matchedM008SR.png",5,1.495259192,1,3,2,3,1,0.973958333,"Selected",-0.691375044,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,70,2.63245946959935,0.402299564390613
13,2,72,"folder/matchedM001.png  ",2,2.98916408,1,2,1,2,1,0.973958333,"Selected",0.343121258,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,71,1.89192405160995,1.09499377640873
13,2,74,"folder/matchedM006SL.png",6,4.398101279,1,4,1,4,1,0.973958333,"Selected",1.318779303,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,73,2.63245946959935,1.48117292028943
13,2,75,"folder/matchedM021.png  ",1,2.065263237,1,3,2,3,1,0.973958333,"Selected",-0.29665977,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,74,1.89192405160995,0.725257693833473
13,2,76,"folder/matchedM016.png  ",1,2.129000024,1,4,2,4,1,0.973958333,"Selected",-0.252523446,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,75,1.89192405160995,0.75565239718424
13,2,77,"folder/matchedM016SL.png",5,1.688645672,1,2,2,2,1,0.973958333,"Selected",-0.557459157,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,76,2.63245946959935,0.523926830145576
13,2,79,"folder/matchedM072SL.png",5,4.279710143,1,4,2,4,1,0.973958333,"Selected",1.236796043,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,78,2.63245946959935,1.45388528370223
13,2,82,"folder/matchedM008SR.png",6,5.088868791,1,1,1,1,1,0.973958333,"Selected",1.797120623,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,81,2.63245946959935,1.62705556440931
13,2,84,"folder/matchedM017SR.png",5,2.267306198,1,2,2,2,1,0.973958333,"Selected",-0.15674946,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,83,2.63245946959935,0.818592429894675
13,2,86,"folder/matchedM049.png  ",1,1.5095694,1,4,2,4,1,0.973958333,"Selected",-0.68146554,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,85,1.89192405160995,0.411824444596488
13,2,87,"folder/matchedM024SR.png",6,1.998718257,1,4,1,4,1,0.973958333,"Selected",-0.342740706,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,86,2.63245946959935,0.692506103614025
13,2,89,"folder/matchedM016.png  ",2,1.638725719,1,2,1,2,1,0.973958333,"Selected",-0.592027627,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,88,1.89192405160995,0.49391893920492
13,2,90,"folder/matchedM016SL.png",6,2.678612139,1,3,1,3,1,0.973958333,"Selected",0.128070864,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,89,2.63245946959935,0.98529880180561
13,2,91,"folder/matchedM005.png  ",2,1.854481048,1,4,1,4,1,0.973958333,"Selected",-0.442621804,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,90,1.89192405160995,0.617604898429126
13,2,92,"folder/matchedM024.png  ",2,1.726445243,1,4,1,4,1,0.973958333,"Selected",-0.531283784,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,91,1.89192405160995,0.546064521735344
13,2,93,"folder/matchedM020SR.png",5,1.898668018,1,2,2,2,1,0.973958333,"Selected",-0.412023298,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,92,2.63245946959935,0.64115259716884
13,2,94,"folder/matchedM005.png  ",1,2.206132819,1,2,2,2,1,0.973958333,"Selected",-0.19911068,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,93,1.89192405160995,0.791241127087781
13,2,95,"folder/matchedM021.png  ",2,1.609537598,1,2,1,2,1,0.973958333,"Selected",-0.612239759,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,94,1.89192405160995,0.475946931533589
13,2,96,"folder/matchedM005SR.png",5,1.858858175,1,1,2,1,1,0.973958333,"Selected",-0.439590739,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,95,2.63245946959935,0.619962414812324
14,1,1,"folder/matchedM008.png  ",2,2.695240783,1,4,1,4,1,0.958333333,"Selected",2.227011161,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,0,1.22534702162731,0.991487544711365
14,1,3,"folder/matchedM003SR.png",6,1.720807903,1,4,1,4,1,0.958333333,"Selected",0.625287093,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,2,1.33470347419409,0.542793891592172
14,1,4,"folder/matchedM008SR.png",5,1.660929655,1,4,2,4,1,0.958333333,"Selected",0.526862222,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,3,1.33470347419409,0.507377478740952
14,1,6,"folder/matchedM072.png  ",1,1.310528342,1,1,2,1,1,0.958333333,"Selected",-0.049109944,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,5,1.22534702162731,0.270430370407444
14,1,7,"folder/matchedM019SL.png",6,2.190667897,1,1,1,1,1,0.958333333,"Selected",1.397619469,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,6,1.33470347419409,0.78420647313183
14,1,9,"folder/matchedM006SL.png",5,1.31209049,1,4,2,4,1,0.958333333,"Selected",-0.046542162,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,8,1.33470347419409,0.27162165918009
14,1,10,"folder/matchedM006.png  ",1,0.989926054,1,2,2,2,1,0.958333333,"Selected",-0.576099962,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,9,1.22534702162731,-0.0101250315724501
14,1,11,"folder/matchedM067.png  ",2,1.710137843,1,4,1,4,1,0.958333333,"Selected",0.607748183,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,10,1.22534702162731,0.536573977207282
14,1,13,"folder/matchedM049SL.png",5,0.707211818,1,3,2,3,1,0.958333333,"Selected",-1.040811493,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,12,1.33470347419409,-0.346425056825479
