"id1","subject","subj","age","gender","gender_TEXT","hispanic","race","race_TEXT","relstat","relstat_TEXT","ass.matrix.1","ass.matrix.2","ass.matrix.3","ass.matrix.4","ass.matrix.5","ass.matrix.6","ass.matrix.7","ass.matrix.8","ass.matrix.9","ass.matrix.10","ass.matrix.11","ass.matrix.12","ass.v","ass.c","rmpredom","rmpredomave","rmpredom.c","rmpredomave.c","prom.matrix.1","prom.matrix.2","prom.matrix.3","prom.matrix.4","prom.matrix.5","prom.v","prom.c","prev.matrix.1","prev.matrix.2","prev.matrix.3","prev.matrix.4","prev.matrix.5","prev.v","prev.c","rfpredom","rfpredomave","rfpredom.c","rfpredomave.c","se.all.1","se.all.2","se.all.3","se.all.4","se.all.5","se.all.6","se.all.7","se.all.8","se.all.9","se.all.10","se.v","se.c","pracword","valence","word","response.rt","session","participant","trial40","trial40c","rt","logrt","id","valenceE","rtms","rt.z"
249,249,   249,19,2,NA, 0, 5,"",1,"",5,4,2,5,1,6,5,3,5,1,4,2,3.583333,-0.79419192, 1.83333333,4.500000, 1.59595960, 0.003787879,4,4,4,4,5,4.2, 0.54848485,4,4,4,5,5,4.4, 0.66060606,-0.2,4.3,-0.11212121, 0.604545455,5,3,7,7,5,3,7,3,6,4,5.0,-0.12424242,NA,"negative","irritable",0.9918399,1,  249, 3,-0.425,0.9918399,6.899562,249,-0.5, 991.8399,-0.009022604
249,249,   249,19,2,NA, 0, 5,"",1,"",5,4,2,5,1,6,5,3,5,1,4,2,3.583333,-0.79419192, 1.83333333,4.500000, 1.59595960, 0.003787879,4,4,4,4,5,4.2, 0.54848485,4,4,4,5,5,4.4, 0.66060606,-0.2,4.3,-0.11212121, 0.604545455,5,3,7,7,5,3,7,3,6,4,5.0,-0.12424242,NA,"negative","moody",0.9103701,1,  249, 5,-0.375,0.9103701,6.813851,249,-0.5, 910.3701,-0.237832035
249,249,   249,19,2,NA, 0, 5,"",1,"",5,4,2,5,1,6,5,3,5,1,4,2,3.583333,-0.79419192, 1.83333333,4.500000, 1.59595960, 0.003787879,4,4,4,4,5,4.2, 0.54848485,4,4,4,5,5,4.4, 0.66060606,-0.2,4.3,-0.11212121, 0.604545455,5,3,7,7,5,3,7,3,6,4,5.0,-0.12424242,NA,"positive","idealistic",0.8416219,1,  249, 6,-0.350,0.8416219,6.735331,249, 0.5, 841.6219,-0.430912777
249,249,   249,19,2,NA, 0, 5,"",1,"",5,4,2,5,1,6,5,3,5,1,4,2,3.583333,-0.79419192, 1.83333333,4.500000, 1.59595960, 0.003787879,4,4,4,4,5,4.2, 0.54848485,4,4,4,5,5,4.4, 0.66060606,-0.2,4.3,-0.11212121, 0.604545455,5,3,7,7,5,3,7,3,6,4,5.0,-0.12424242,NA,"positive","tender",0.7100182,1,  249, 7,-0.325,0.7100182,6.565291,249, 0.5, 710.0182,-0.800524353
249,249,   249,19,2,NA, 0, 5,"",1,"",5,4,2,5,1,6,5,3,5,1,4,2,3.583333,-0.79419192, 1.83333333,4.500000, 1.59595960, 0.003787879,4,4,4,4,5,4.2, 0.54848485,4,4,4,5,5,4.4, 0.66060606,-0.2,4.3,-0.11212121, 0.604545455,5,3,7,7,5,3,7,3,6,4,5.0,-0.12424242,NA,"negative","worrying",1.0259950,1,  249,11,-0.225,1.0259950,6.933418,249,-0.5,1025.9950, 0.086902736
249,249,   249,19,2,NA, 0, 5,"",1,"",5,4,2,5,1,6,5,3,5,1,4,2,3.583333,-0.79419192, 1.83333333,4.500000, 1.59595960, 0.003787879,4,4,4,4,5,4.2, 0.54848485,4,4,4,5,5,4.4, 0.66060606,-0.2,4.3,-0.11212121, 0.604545455,5,3,7,7,5,3,7,3,6,4,5.0,-0.12424242,NA,"positive","outgoing",0.9090321,1,  249,37, 0.425,0.9090321,6.812380,249, 0.5, 909.0321,-0.241589848
249,249,   249,19,2,NA, 0, 5,"",1,"",5,4,2,5,1,6,5,3,5,1,4,2,3.583333,-0.79419192, 1.83333333,4.500000, 1.59595960, 0.003787879,4,4,4,4,5,4.2, 0.54848485,4,4,4,5,5,4.4, 0.66060606,-0.2,4.3,-0.11212121, 0.604545455,5,3,7,7,5,3,7,3,6,4,5.0,-0.12424242,NA,"positive","tidy",0.8442411,1,  249,38, 0.450,0.8442411,6.738438,249, 0.5, 844.2411,-0.423556518
250,250,   250,24,2,NA, 0, 2,"",1,"",4,4,3,4,3,2,2,3,5,2,4,2,3.166667,-1.21085859, 1.16666667,3.750000, 0.92929293,-0.746212121,4,3,4,4,4,3.8, 0.14848485,4,4,4,4,4,4.0, 0.26060606,-0.2,3.9,-0.11212121, 0.204545455,6,7,6,6,6,6,7,4,6,7,6.1, 0.97575758,NA,"positive","tidy",1.2939169,1,  250, 2,-0.450,1.2939169,7.165429,250, 0.5,1293.9169, 0.839366621
250,250,   250,24,2,NA, 0, 2,"",1,"",4,4,3,4,3,2,2,3,5,2,4,2,3.166667,-1.21085859, 1.16666667,3.750000, 0.92929293,-0.746212121,4,3,4,4,4,3.8, 0.14848485,4,4,4,4,4,4.0, 0.26060606,-0.2,3.9,-0.11212121, 0.204545455,6,7,6,6,6,6,7,4,6,7,6.1, 0.97575758,NA,"positive","persistent",0.7250710,1,  250, 3,-0.425,0.7250710,6.586270,250, 0.5, 725.0710,-0.758248288
250,250,   250,24,2,NA, 0, 2,"",1,"",4,4,3,4,3,2,2,3,5,2,4,2,3.166667,-1.21085859, 1.16666667,3.750000, 0.92929293,-0.746212121,4,3,4,4,4,3.8, 0.14848485,4,4,4,4,4,4.0, 0.26060606,-0.2,3.9,-0.11212121, 0.204545455,6,7,6,6,6,6,7,4,6,7,6.1, 0.97575758,NA,"positive","enthusiastic",0.7244759,1,  250, 4,-0.400,0.7244759,6.585448,250, 0.5, 724.4759,-0.759919616
250,250,   250,24,2,NA, 0, 2,"",1,"",4,4,3,4,3,2,2,3,5,2,4,2,3.166667,-1.21085859, 1.16666667,3.750000, 0.92929293,-0.746212121,4,3,4,4,4,3.8, 0.14848485,4,4,4,4,4,4.0, 0.26060606,-0.2,3.9,-0.11212121, 0.204545455,6,7,6,6,6,6,7,4,6,7,6.1, 0.97575758,NA,"positive","brilliant",1.2585411,1,  250, 7,-0.325,1.2585411,7.137708,250, 0.5,1258.5411, 0.740012910
250,250,   250,24,2,NA, 0, 2,"",1,"",4,4,3,4,3,2,2,3,5,2,4,2,3.166667,-1.21085859, 1.16666667,3.750000, 0.92929293,-0.746212121,4,3,4,4,4,3.8, 0.14848485,4,4,4,4,4,4.0, 0.26060606,-0.2,3.9,-0.11212121, 0.204545455,6,7,6,6,6,6,7,4,6,7,6.1, 0.97575758,NA,"positive","tender",0.9265530,1,  250,11,-0.225,0.9265530,6.831471,250, 0.5, 926.5530,-0.192382049
250,250,   250,24,2,NA, 0, 2,"",1,"",4,4,3,4,3,2,2,3,5,2,4,2,3.166667,-1.21085859, 1.16666667,3.750000, 0.92929293,-0.746212121,4,3,4,4,4,3.8, 0.14848485,4,4,4,4,4,4.0, 0.26060606,-0.2,3.9,-0.11212121, 0.204545455,6,7,6,6,6,6,7,4,6,7,6.1, 0.97575758,NA,"positive","wise",0.8110359,1,  250,14,-0.150,0.8110359,6.698312,250, 0.5, 811.0359,-0.516814158
250,250,   250,24,2,NA, 0, 2,"",1,"",4,4,3,4,3,2,2,3,5,2,4,2,3.166667,-1.21085859, 1.16666667,3.750000, 0.92929293,-0.746212121,4,3,4,4,4,3.8, 0.14848485,4,4,4,4,4,4.0, 0.26060606,-0.2,3.9,-0.11212121, 0.204545455,6,7,6,6,6,6,7,4,6,7,6.1, 0.97575758,NA,"positive","confident",0.8416710,1,  250,17,-0.075,0.8416710,6.735389,250, 0.5, 841.6710,-0.430774840
250,250,   250,24,2,NA, 0, 2,"",1,"",4,4,3,4,3,2,2,3,5,2,4,2,3.166667,-1.21085859, 1.16666667,3.750000, 0.92929293,-0.746212121,4,3,4,4,4,3.8, 0.14848485,4,4,4,4,4,4.0, 0.26060606,-0.2,3.9,-0.11212121, 0.204545455,6,7,6,6,6,6,7,4,6,7,6.1, 0.97575758,NA,"positive","outgoing",0.9588721,1,  250,19,-0.025,0.9588721,6.865758,250, 0.5, 958.8721,-0.101613322
250,250,   250,24,2,NA, 0, 2,"",1,"",4,4,3,4,3,2,2,3,5,2,4,2,3.166667,-1.21085859, 1.16666667,3.750000, 0.92929293,-0.746212121,4,3,4,4,4,3.8, 0.14848485,4,4,4,4,4,4.0, 0.26060606,-0.2,3.9,-0.11212121, 0.204545455,6,7,6,6,6,6,7,4,6,7,6.1, 0.97575758,NA,"positive","neat",1.1274660,1,  250,20, 0.000,1.1274660,7.027728,250, 0.5,1127.4660, 0.371885845
250,250,   250,24,2,NA, 0, 2,"",1,"",4,4,3,4,3,2,2,3,5,2,4,2,3.166667,-1.21085859, 1.16666667,3.750000, 0.92929293,-0.746212121,4,3,4,4,4,3.8, 0.14848485,4,4,4,4,4,4.0, 0.26060606,-0.2,3.9,-0.11212121, 0.204545455,6,7,6,6,6,6,7,4,6,7,6.1, 0.97575758,NA,"positive","courageous",1.8229182,1,  250,25, 0.125,1.8229182,7.508194,250, 0.5,1822.9182, 2.325076778
250,250,   250,24,2,NA, 0, 2,"",1,"",4,4,3,4,3,2,2,3,5,2,4,2,3.166667,-1.21085859, 1.16666667,3.750000, 0.92929293,-0.746212121,4,3,4,4,4,3.8, 0.14848485,4,4,4,4,4,4.0, 0.26060606,-0.2,3.9,-0.11212121, 0.204545455,6,7,6,6,6,6,7,4,6,7,6.1, 0.97575758,NA,"positive","trusting",1.0424681,1,  250,29, 0.225,1.0424681,6.949346,250, 0.5,1042.4681, 0.133167629
250,250,   250,24,2,NA, 0, 2,"",1,"",4,4,3,4,3,2,2,3,5,2,4,2,3.166667,-1.21085859, 1.16666667,3.750000, 0.92929293,-0.746212121,4,3,4,4,4,3.8, 0.14848485,4,4,4,4,4,4.0, 0.26060606,-0.2,3.9,-0.11212121, 0.204545455,6,7,6,6,6,6,7,4,6,7,6.1, 0.97575758,NA,"positive","idealistic",1.4916370,1,  250,31, 0.275,1.4916370,7.307629,250, 0.5,1491.6370, 1.394667192
250,250,   250,24,2,NA, 0, 2,"",1,"",4,4,3,4,3,2,2,3,5,2,4,2,3.166667,-1.21085859, 1.16666667,3.750000, 0.92929293,-0.746212121,4,3,4,4,4,3.8, 0.14848485,4,4,4,4,4,4.0, 0.26060606,-0.2,3.9,-0.11212121, 0.204545455,6,7,6,6,6,6,7,4,6,7,6.1, 0.97575758,NA,"positive","talented",1.0758920,1,  250,39, 0.475,1.0758920,6.980905,250, 0.5,1075.8920, 0.227039298
251,251,   251,23,1,NA, 0, 2,"",1,"",4,2,5,3,2,5,3,5,6,3,2,5,3.750000,-0.62752525, 0.66666667,4.083333, 0.42929293,-0.412878788,4,4,4,5,4,4.2, 0.54848485,4,4,1,4,4,3.4,-0.33939394, 0.8,3.8, 0.88787879, 0.104545455,7,3,6,7,2,3,6,3,6,6,4.9,-0.22424242,NA,"positive","brilliant",1.1588430,1,  251,29, 0.225,1.1588430,7.055177,251, 0.5,1158.8430, 0.460008970
251,251,   251,23,1,NA, 0, 2,"",1,"",4,2,5,3,2,5,3,5,6,3,2,5,3.750000,-0.62752525, 0.66666667,4.083333, 0.42929293,-0.412878788,4,4,4,5,4,4.2, 0.54848485,4,4,1,4,4,3.4,-0.33939394, 0.8,3.8, 0.88787879, 0.104545455,7,3,6,7,2,3,6,3,6,6,4.9,-0.22424242,NA,"positive","orderly",1.2762349,1,  251,30, 0.250,1.2762349,7.151670,251, 0.5,1276.2349, 0.789706171
251,251,   251,23,1,NA, 0, 2,"",1,"",4,2,5,3,2,5,3,5,6,3,2,5,3.750000,-0.62752525, 0.66666667,4.083333, 0.42929293,-0.412878788,4,4,4,5,4,4.2, 0.54848485,4,4,1,4,4,3.4,-0.33939394, 0.8,3.8, 0.88787879, 0.104545455,7,3,6,7,2,3,6,3,6,6,4.9,-0.22424242,NA,"negative","worrying",1.8090022,1,  251,36, 0.400,1.8090022,7.500531,251,-0.5,1809.0022, 2.285993379
251,251,   251,23,1,NA, 0, 2,"",1,"",4,2,5,3,2,5,3,5,6,3,2,5,3.750000,-0.62752525, 0.66666667,4.083333, 0.42929293,-0.412878788,4,4,4,5,4,4.2, 0.54848485,4,4,1,4,4,3.4,-0.33939394, 0.8,3.8, 0.88787879, 0.104545455,7,3,6,7,2,3,6,3,6,6,4.9,-0.22424242,NA,"positive","persistent",1.1251781,1,  251,40, 0.500,1.1251781,7.025697,251, 0.5,1125.1781, 0.365460335
251,251,   251,23,1,NA, 0, 2,"",1,"",4,2,5,3,2,5,3,5,6,3,2,5,3.750000,-0.62752525, 0.66666667,4.083333, 0.42929293,-0.412878788,4,4,4,5,4,4.2, 0.54848485,4,4,1,4,4,3.4,-0.33939394, 0.8,3.8, 0.88787879, 0.104545455,7,3,6,7,2,3,6,3,6,6,4.9,-0.22424242,NA,"positive","neat",1.4109080,1,  251, 5,-0.375,1.4109080,7.251989,251, 0.5,1410.9080, 1.167938218
251,251,   251,23,1,NA, 0, 2,"",1,"",4,2,5,3,2,5,3,5,6,3,2,5,3.750000,-0.62752525, 0.66666667,4.083333, 0.42929293,-0.412878788,4,4,4,5,4,4.2, 0.54848485,4,4,1,4,4,3.4,-0.33939394, 0.8,3.8, 0.88787879, 0.104545455,7,3,6,7,2,3,6,3,6,6,4.9,-0.22424242,NA,"negative","inhibited",1.4250171,1,  251, 8,-0.300,1.4250171,7.261939,251,-0.5,1425.0171, 1.207563993
251,251,   251,23,1,NA, 0, 2,"",1,"",4,2,5,3,2,5,3,5,6,3,2,5,3.750000,-0.62752525, 0.66666667,4.083333, 0.42929293,-0.412878788,4,4,4,5,4,4.2, 0.54848485,4,4,1,4,4,3.4,-0.33939394, 0.8,3.8, 0.88787879, 0.104545455,7,3,6,7,2,3,6,3,6,6,4.9,-0.22424242,NA,"positive","confident",0.8256881,1,  251,12,-0.200,0.8256881,6.716217,251, 0.5, 825.6881,-0.475663026
251,251,   251,23,1,NA, 0, 2,"",1,"",4,2,5,3,2,5,3,5,6,3,2,5,3.750000,-0.62752525, 0.66666667,4.083333, 0.42929293,-0.412878788,4,4,4,5,4,4.2, 0.54848485,4,4,1,4,4,3.4,-0.33939394, 0.8,3.8, 0.88787879, 0.104545455,7,3,6,7,2,3,6,3,6,6,4.9,-0.22424242,NA,"positive","enthusiastic",1.0238988,1,  251,14,-0.150,1.0238988,6.931373,251, 0.5,1023.8988, 0.081015586
251,251,   251,23,1,NA, 0, 2,"",1,"",4,2,5,3,2,5,3,5,6,3,2,5,3.750000,-0.62752525, 0.66666667,4.083333, 0.42929293,-0.412878788,4,4,4,5,4,4.2, 0.54848485,4,4,1,4,4,3.4,-0.33939394, 0.8,3.8, 0.88787879, 0.104545455,7,3,6,7,2,3,6,3,6,6,4.9,-0.22424242,NA,"negative","irritable",1.4421320,1,  251,15,-0.125,1.4421320,7.273878,251,-0.5,1442.1320, 1.255631457
251,251,   251,23,1,NA, 0, 2,"",1,"",4,2,5,3,2,5,3,5,6,3,2,5,3.750000,-0.62752525, 0.66666667,4.083333, 0.42929293,-0.412878788,4,4,4,5,4,4.2, 0.54848485,4,4,1,4,4,3.4,-0.33939394, 0.8,3.8, 0.88787879, 0.104545455,7,3,6,7,2,3,6,3,6,6,4.9,-0.22424242,NA,"positive","tender",1.4932442,1,  251,17,-0.075,1.4932442,7.308706,251, 0.5,1493.2442, 1.399180985
251,251,   251,23,1,NA, 0, 2,"",1,"",4,2,5,3,2,5,3,5,6,3,2,5,3.750000,-0.62752525, 0.66666667,4.083333, 0.42929293,-0.412878788,4,4,4,5,4,4.2, 0.54848485,4,4,1,4,4,3.4,-0.33939394, 0.8,3.8, 0.88787879, 0.104545455,7,3,6,7,2,3,6,3,6,6,4.9,-0.22424242,NA,"positive","proud",0.8101699,1,  251,18,-0.050,0.8101699,6.697244,251, 0.5, 810.1699,-0.519246159
251,251,   251,23,1,NA, 0, 2,"",1,"",4,2,5,3,2,5,3,5,6,3,2,5,3.750000,-0.62752525, 0.66666667,4.083333, 0.42929293,-0.412878788,4,4,4,5,4,4.2, 0.54848485,4,4,1,4,4,3.4,-0.33939394, 0.8,3.8, 0.88787879, 0.104545455,7,3,6,7,2,3,6,3,6,6,4.9,-0.22424242,NA,"negative","tense",1.1269822,1,  251,23, 0.075,1.1269822,7.027299,251,-0.5,1126.9822, 0.370527221
251,251,   251,23,1,NA, 0, 2,"",1,"",4,2,5,3,2,5,3,5,6,3,2,5,3.750000,-0.62752525, 0.66666667,4.083333, 0.42929293,-0.412878788,4,4,4,5,4,4.2, 0.54848485,4,4,1,4,4,3.4,-0.33939394, 0.8,3.8, 0.88787879, 0.104545455,7,3,6,7,2,3,6,3,6,6,4.9,-0.22424242,NA,"positive","idealistic",1.6749530,1,  251,24, 0.100,1.6749530,7.423540,251, 0.5,1674.9530, 1.909513685
251,251,   251,23,1,NA, 0, 2,"",1,"",4,2,5,3,2,5,3,5,6,3,2,5,3.750000,-0.62752525, 0.66666667,4.083333, 0.42929293,-0.412878788,4,4,4,5,4,4.2, 0.54848485,4,4,1,4,4,3.4,-0.33939394, 0.8,3.8, 0.88787879, 0.104545455,7,3,6,7,2,3,6,3,6,6,4.9,-0.22424242,NA,"positive","ambitious",1.6421680,1,  251,31, 0.275,1.6421680,7.403773,251, 0.5,1642.1680, 1.817436552
251,251,   251,23,1,NA, 0, 2,"",1,"",4,2,5,3,2,5,3,5,6,3,2,5,3.750000,-0.62752525, 0.66666667,4.083333, 0.42929293,-0.412878788,4,4,4,5,4,4.2, 0.54848485,4,4,1,4,4,3.4,-0.33939394, 0.8,3.8, 0.88787879, 0.104545455,7,3,6,7,2,3,6,3,6,6,4.9,-0.22424242,NA,"positive","wise",1.0942669,1,  251,35, 0.375,1.0942669,6.997840,251, 0.5,1094.2669, 0.278645612
251,251,   251,23,1,NA, 0, 2,"",1,"",4,2,5,3,2,5,3,5,6,3,2,5,3.750000,-0.62752525, 0.66666667,4.083333, 0.42929293,-0.412878788,4,4,4,5,4,4.2, 0.54848485,4,4,1,4,4,3.4,-0.33939394, 0.8,3.8, 0.88787879, 0.104545455,7,3,6,7,2,3,6,3,6,6,4.9,-0.22424242,NA,"positive","courageous",1.9416149,1,  251, 1,-0.475,1.9416149,7.571275,251, 0.5,1941.6149, 2.658438715
251,251,   251,23,1,NA, 0, 2,"",1,"",4,2,5,3,2,5,3,5,6,3,2,5,3.750000,-0.62752525, 0.66666667,4.083333, 0.42929293,-0.412878788,4,4,4,5,4,4.2, 0.54848485,4,4,1,4,4,3.4,-0.33939394, 0.8,3.8, 0.88787879, 0.104545455,7,3,6,7,2,3,6,3,6,6,4.9,-0.22424242,NA,"positive","trusting",1.7915549,1,  251, 2,-0.450,1.7915549,7.490839,251, 0.5,1791.5549, 2.236992489
251,251,   251,23,1,NA, 0, 2,"",1,"",4,2,5,3,2,5,3,5,6,3,2,5,3.750000,-0.62752525, 0.66666667,4.083333, 0.42929293,-0.412878788,4,4,4,5,4,4.2, 0.54848485,4,4,1,4,4,3.4,-0.33939394, 0.8,3.8, 0.88787879, 0.104545455,7,3,6,7,2,3,6,3,6,6,4.9,-0.22424242,NA,"negative","moody",1.7434690,1,  251,28, 0.200,1.7434690,7.463632,251,-0.5,1743.4690, 2.101942235
252,252,106642,18,2,NA, 0, 6,"",1,"",6,5,4,5,3,5,6,4,6,1,6,4,4.583333, 0.20580808, 0.50000000,4.833333, 0.26262626, 0.337121212,5,5,4,4,1,3.8, 0.14848485,3,4,4,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,7,1,7,7,5,1,7,5,6,7,5.3, 0.17575758,NA,"negative","insecure",1.0596061,1,  252, 1,-0.475,1.0596061,6.965652,252,-0.5,1059.6061, 0.181300043
252,252,106642,18,2,NA, 0, 6,"",1,"",6,5,4,5,3,5,6,4,6,1,6,4,4.583333, 0.20580808, 0.50000000,4.833333, 0.26262626, 0.337121212,5,5,4,4,1,3.8, 0.14848485,3,4,4,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,7,1,7,7,5,1,7,5,6,7,5.3, 0.17575758,NA,"positive","disciplined",0.7745121,1,  252, 3,-0.425,0.7745121,6.652233,252, 0.5, 774.5121,-0.619392007
252,252,106642,18,2,NA, 0, 6,"",1,"",6,5,4,5,3,5,6,4,6,1,6,4,4.583333, 0.20580808, 0.50000000,4.833333, 0.26262626, 0.337121212,5,5,4,4,1,3.8, 0.14848485,3,4,4,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,7,1,7,7,5,1,7,5,6,7,5.3, 0.17575758,NA,"negative","fearful",0.8096180,1,  252, 4,-0.400,0.8096180,6.696563,252,-0.5, 809.6180,-0.520796290
252,252,106642,18,2,NA, 0, 6,"",1,"",6,5,4,5,3,5,6,4,6,1,6,4,4.583333, 0.20580808, 0.50000000,4.833333, 0.26262626, 0.337121212,5,5,4,4,1,3.8, 0.14848485,3,4,4,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,7,1,7,7,5,1,7,5,6,7,5.3, 0.17575758,NA,"positive","neat",0.6941829,1,  252, 5,-0.375,0.6941829,6.542735,252, 0.5, 694.1829,-0.844998056
252,252,106642,18,2,NA, 0, 6,"",1,"",6,5,4,5,3,5,6,4,6,1,6,4,4.583333, 0.20580808, 0.50000000,4.833333, 0.26262626, 0.337121212,5,5,4,4,1,3.8, 0.14848485,3,4,4,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,7,1,7,7,5,1,7,5,6,7,5.3, 0.17575758,NA,"negative","childish",0.9759071,1,  252, 2,-0.450,0.9759071,6.883367,252,-0.5, 975.9071,-0.053770177
252,252,106642,18,2,NA, 0, 6,"",1,"",6,5,4,5,3,5,6,4,6,1,6,4,4.583333, 0.20580808, 0.50000000,4.833333, 0.26262626, 0.337121212,5,5,4,4,1,3.8, 0.14848485,3,4,4,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,7,1,7,7,5,1,7,5,6,7,5.3, 0.17575758,NA,"positive","proud",0.7435870,1,  252, 7,-0.325,0.7435870,6.611486,252, 0.5, 743.5870,-0.706245566
252,252,106642,18,2,NA, 0, 6,"",1,"",6,5,4,5,3,5,6,4,6,1,6,4,4.583333, 0.20580808, 0.50000000,4.833333, 0.26262626, 0.337121212,5,5,4,4,1,3.8, 0.14848485,3,4,4,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,7,1,7,7,5,1,7,5,6,7,5.3, 0.17575758,NA,"negative","boring",1.0263970,1,  252, 9,-0.275,1.0263970,6.933810,252,-0.5,1026.3970, 0.088031688
252,252,106642,18,2,NA, 0, 6,"",1,"",6,5,4,5,3,5,6,4,6,1,6,4,4.583333, 0.20580808, 0.50000000,4.833333, 0.26262626, 0.337121212,5,5,4,4,1,3.8, 0.14848485,3,4,4,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,7,1,7,7,5,1,7,5,6,7,5.3, 0.17575758,NA,"negative","clumsy",0.8599210,1,  252,10,-0.250,0.8599210,6.756841,252,-0.5, 859.9210,-0.379519394
252,252,106642,18,2,NA, 0, 6,"",1,"",6,5,4,5,3,5,6,4,6,1,6,4,4.583333, 0.20580808, 0.50000000,4.833333, 0.26262626, 0.337121212,5,5,4,4,1,3.8, 0.14848485,3,4,4,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,7,1,7,7,5,1,7,5,6,7,5.3, 0.17575758,NA,"negative","gullible",0.8592131,1,  252, 6,-0.350,0.8592131,6.756017,252,-0.5, 859.2131,-0.381507446
252,252,106642,18,2,NA, 0, 6,"",1,"",6,5,4,5,3,5,6,4,6,1,6,4,4.583333, 0.20580808, 0.50000000,4.833333, 0.26262626, 0.337121212,5,5,4,4,1,3.8, 0.14848485,3,4,4,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,7,1,7,7,5,1,7,5,6,7,5.3, 0.17575758,NA,"positive","orderly",1.1927469,1,  252,12,-0.200,1.1927469,7.084014,252, 0.5,1192.7469, 0.555228552
252,252,106642,18,2,NA, 0, 6,"",1,"",6,5,4,5,3,5,6,4,6,1,6,4,4.583333, 0.20580808, 0.50000000,4.833333, 0.26262626, 0.337121212,5,5,4,4,1,3.8, 0.14848485,3,4,4,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,7,1,7,7,5,1,7,5,6,7,5.3, 0.17575758,NA,"positive","confident",0.6089661,1,  252,14,-0.150,0.6089661,6.411763,252, 0.5, 608.9661,-1.084330970
252,252,106642,18,2,NA, 0, 6,"",1,"",6,5,4,5,3,5,6,4,6,1,6,4,4.583333, 0.20580808, 0.50000000,4.833333, 0.26262626, 0.337121212,5,5,4,4,1,3.8, 0.14848485,3,4,4,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,7,1,7,7,5,1,7,5,6,7,5.3, 0.17575758,NA,"negative","forgetful",0.9420388,1,  252,15,-0.125,0.9420388,6.848046,252,-0.5, 942.0388,-0.148889986
252,252,106642,18,2,NA, 0, 6,"",1,"",6,5,4,5,3,5,6,4,6,1,6,4,4.583333, 0.20580808, 0.50000000,4.833333, 0.26262626, 0.337121212,5,5,4,4,1,3.8, 0.14848485,3,4,4,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,7,1,7,7,5,1,7,5,6,7,5.3, 0.17575758,NA,"negative","antisocial",0.9081969,1,  252,16,-0.100,0.9081969,6.811461,252,-0.5, 908.1969,-0.243935467
252,252,106642,18,2,NA, 0, 6,"",1,"",6,5,4,5,3,5,6,4,6,1,6,4,4.583333, 0.20580808, 0.50000000,4.833333, 0.26262626, 0.337121212,5,5,4,4,1,3.8, 0.14848485,3,4,4,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,7,1,7,7,5,1,7,5,6,7,5.3, 0.17575758,NA,"negative","worrying",1.1757939,1,  252,18,-0.050,1.1757939,7.069699,252,-0.5,1175.7939, 0.507615747
252,252,106642,18,2,NA, 0, 6,"",1,"",6,5,4,5,3,5,6,4,6,1,6,4,4.583333, 0.20580808, 0.50000000,4.833333, 0.26262626, 0.337121212,5,5,4,4,1,3.8, 0.14848485,3,4,4,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,7,1,7,7,5,1,7,5,6,7,5.3, 0.17575758,NA,"positive","ambitious",0.7089810,1,  252,19,-0.025,0.7089810,6.563829,252, 0.5, 708.9810,-0.803437127
252,252,106642,18,2,NA, 0, 6,"",1,"",6,5,4,5,3,5,6,4,6,1,6,4,4.583333, 0.20580808, 0.50000000,4.833333, 0.26262626, 0.337121212,5,5,4,4,1,3.8, 0.14848485,3,4,4,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,7,1,7,7,5,1,7,5,6,7,5.3, 0.17575758,NA,"positive","persistent",0.8579381,1,  252,20, 0.000,0.8579381,6.754532,252, 0.5, 857.9381,-0.385088485
252,252,106642,18,2,NA, 0, 6,"",1,"",6,5,4,5,3,5,6,4,6,1,6,4,4.583333, 0.20580808, 0.50000000,4.833333, 0.26262626, 0.337121212,5,5,4,4,1,3.8, 0.14848485,3,4,4,4,4,3.8, 0.06060606, 0.0,3.8, 0.08787879, 0.104545455,7,1,7,7,5,1,7,5,6,7,5.3, 0.17575758,NA,"positive","trusting",0.6587470,1,  252,21, 0.025,0.6587470,6.490339,252, 0.5, 658.7470,-0.944520505
