"Participant","block","trial","stim","stimgroup","RT","Acuracy","stimposition","maskside","response","Correct_numeric","Acuracy_fixed_mean","filter_.","ZRT","Outlire","AlertEffect_first","OrientingEffect_first","ConflictEffect_first","GrandMeanEffect_first","ANT_Accuracy_first","Dominant_Eye_first","Right_Eye_Acuity_first","Left_Eye_Acuity_first","Age_first","Gender1male2female_first","Face_orientation","fo1","fo2","trial.r"
13,2,42,"folder/matchedM001.png  ",1,1.47823817,1,2,2,2,1,0.973958333,"Selected",-0.703161728,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,41
13,2,43,"folder/matchedM002.png  ",2,1.075611386,1,1,1,1,1,0.973958333,"Selected",-0.981971927,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,42
13,2,44,"folder/matchedM072.png  ",1,1.198538577,1,3,2,3,1,0.973958333,"Selected",-0.896847548,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,43
13,2,45,"folder/matchedM003SR.png",5,6.500119825,1,3,2,3,1,0.973958333,"Selected",2.774380948,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,44
13,2,46,"folder/matchedM004IN.png",3,1.877738548,1,3,2,3,1,0.973958333,"Selected",-0.426516496,0,64,10,100,511,93,".  ",NA,NA,24,2,2,0,1,45
13,2,47,"folder/matchedM016IN.png",4,3.039037021,1,3,1,3,1,0.973958333,"Selected",0.377657174,0,64,10,100,511,93,".  ",NA,NA,24,2,2,0,1,46
13,2,48,"folder/matchedM021SL.png",5,1.986286663,1,3,2,3,1,0.973958333,"Selected",-0.351349312,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,47
13,2,49,"folder/matchedM002.png  ",1,1.350985652,1,2,2,2,1,0.973958333,"Selected",-0.7912813,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,48
13,2,50,"folder/matchedM017IN.png",4,2.334896967,1,2,1,2,1,0.973958333,"Selected",-0.109944338,0,64,10,100,511,93,".  ",NA,NA,24,2,2,0,1,49
13,2,51,"folder/matchedM067.png  ",1,1.220222755,1,1,2,1,1,0.973958333,"Selected",-0.881831732,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,50
13,2,52,"folder/matchedM001IN.png",4,4.185716356,1,2,1,2,1,0.973958333,"Selected",1.171707411,0,64,10,100,511,93,".  ",NA,NA,24,2,2,0,1,51
13,2,53,"folder/matchedM049.png  ",2,2.408390907,1,3,1,3,1,0.973958333,"Selected",-0.0590514,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,52
13,2,54,"folder/matchedM019SL.png",5,2.681421553,1,3,2,3,1,0.973958333,"Selected",0.130016322,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,53
13,2,55,"folder/matchedM004.png  ",1,1.771383891,1,1,2,1,1,0.973958333,"Selected",-0.500164759,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,54
13,2,56,"folder/matchedM017IN.png",3,3.549461618,1,4,2,4,1,0.973958333,"Selected",0.731114989,0,64,10,100,511,93,".  ",NA,NA,24,2,2,0,1,55
13,2,57,"folder/matchedM004SL.png",5,1.329066377,1,2,2,2,1,0.973958333,"Selected",-0.806459916,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,56
13,2,58,"folder/matchedM072SL.png",6,1.968950898,1,2,1,2,1,0.973958333,"Selected",-0.363353948,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,57
13,2,59,"folder/matchedM003SR.png",6,1.46946416,1,3,1,3,1,0.973958333,"Selected",-0.709237537,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,58
13,2,60,"folder/matchedM020IN.png",4,2.367309389,1,3,1,3,1,0.973958333,"Selected",-0.087499449,0,64,10,100,511,93,".  ",NA,NA,24,2,2,0,1,59
13,2,61,"folder/matchedM003IN.png",3,1.769487386,1,1,2,1,1,0.973958333,"Selected",-0.501478046,0,64,10,100,511,93,".  ",NA,NA,24,2,2,0,1,60
13,2,62,"folder/matchedM067SR.png",5,1.51867272,1,2,2,2,1,0.973958333,"Selected",-0.67516169,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,61
13,2,63,"folder/matchedM072IN.png",3,1.677894116,1,1,2,1,1,0.973958333,"Selected",-0.564904373,0,64,10,100,511,93,".  ",NA,NA,24,2,2,0,1,62
13,2,64,"folder/matchedM005SR.png",6,2.408611177,1,4,1,4,1,0.973958333,"Selected",-0.058898868,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,63
13,2,65,"folder/matchedM020IN.png",3,2.338539296,1,1,2,1,1,0.973958333,"Selected",-0.107422105,0,64,10,100,511,93,".  ",NA,NA,24,2,2,0,1,64
13,2,66,"folder/matchedM004.png  ",2,1.908772448,1,3,1,3,1,0.973958333,"Selected",-0.405026202,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,65
13,2,67,"folder/matchedM008.png  ",1,1.897296763,1,4,2,4,1,0.973958333,"Selected",-0.412972862,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,66
13,2,68,"folder/matchedM020.png  ",2,1.013783423,1,2,1,2,1,0.973958333,"Selected",-1.024786432,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,67
13,2,69,"folder/matchedM049IN.png",4,2.599029018,1,4,1,4,1,0.973958333,"Selected",0.072961302,0,64,10,100,511,93,".  ",NA,NA,24,2,2,0,1,68
13,2,70,"folder/matchedM049SL.png",5,1.68716711,1,1,2,1,1,0.973958333,"Selected",-0.558483029,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,69
13,2,71,"folder/matchedM008SR.png",5,1.495259192,1,3,2,3,1,0.973958333,"Selected",-0.691375044,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,70
13,2,72,"folder/matchedM001.png  ",2,2.98916408,1,2,1,2,1,0.973958333,"Selected",0.343121258,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,71
13,2,73,"folder/matchedM002IN.png",4,2.995247287,1,4,1,4,1,0.973958333,"Selected",0.347333745,0,64,10,100,511,93,".  ",NA,NA,24,2,2,0,1,72
13,2,74,"folder/matchedM006SL.png",6,4.398101279,1,4,1,4,1,0.973958333,"Selected",1.318779303,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,73
13,2,75,"folder/matchedM021.png  ",1,2.065263237,1,3,2,3,1,0.973958333,"Selected",-0.29665977,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,74
13,2,76,"folder/matchedM016.png  ",1,2.129000024,1,4,2,4,1,0.973958333,"Selected",-0.252523446,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,75
13,2,77,"folder/matchedM016SL.png",5,1.688645672,1,2,2,2,1,0.973958333,"Selected",-0.557459157,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,76
13,2,78,"folder/matchedM002IN.png",3,3.479254077,1,4,2,4,1,0.973958333,"Selected",0.68249781,0,64,10,100,511,93,".  ",NA,NA,24,2,2,0,1,77
13,2,79,"folder/matchedM072SL.png",5,4.279710143,1,4,2,4,1,0.973958333,"Selected",1.236796043,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,78
13,2,80,"folder/matchedM067IN.png",4,2.858125135,1,4,1,4,1,0.973958333,"Selected",0.252379669,0,64,10,100,511,93,".  ",NA,NA,24,2,2,0,1,79
13,2,81,"folder/matchedM005IN.png",4,2.628326119,1,4,1,4,1,0.973958333,"Selected",0.093248901,0,64,10,100,511,93,".  ",NA,NA,24,2,2,0,1,80
13,2,82,"folder/matchedM008SR.png",6,5.088868791,1,1,1,1,1,0.973958333,"Selected",1.797120623,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,81
13,2,83,"folder/matchedM016IN.png",3,1.779912537,1,2,2,2,1,0.973958333,"Selected",-0.494258859,0,64,10,100,511,93,".  ",NA,NA,24,2,2,0,1,82
13,2,84,"folder/matchedM017SR.png",5,2.267306198,1,2,2,2,1,0.973958333,"Selected",-0.15674946,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,83
13,2,85,"folder/matchedM021IN.png",3,3.547821109,1,4,2,4,1,0.973958333,"Selected",0.729978973,0,64,10,100,511,93,".  ",NA,NA,24,2,2,0,1,84
13,2,86,"folder/matchedM049.png  ",1,1.5095694,1,4,2,4,1,0.973958333,"Selected",-0.68146554,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,85
13,2,87,"folder/matchedM024SR.png",6,1.998718257,1,4,1,4,1,0.973958333,"Selected",-0.342740706,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,86
13,2,89,"folder/matchedM016.png  ",2,1.638725719,1,2,1,2,1,0.973958333,"Selected",-0.592027627,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,88
13,2,90,"folder/matchedM016SL.png",6,2.678612139,1,3,1,3,1,0.973958333,"Selected",0.128070864,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,89
13,2,91,"folder/matchedM005.png  ",2,1.854481048,1,4,1,4,1,0.973958333,"Selected",-0.442621804,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,90
13,2,92,"folder/matchedM024.png  ",2,1.726445243,1,4,1,4,1,0.973958333,"Selected",-0.531283784,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,91
13,2,93,"folder/matchedM020SR.png",5,1.898668018,1,2,2,2,1,0.973958333,"Selected",-0.412023298,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,92
13,2,94,"folder/matchedM005.png  ",1,2.206132819,1,2,2,2,1,0.973958333,"Selected",-0.19911068,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,93
13,2,95,"folder/matchedM021.png  ",2,1.609537598,1,2,1,2,1,0.973958333,"Selected",-0.612239759,0,64,10,100,511,93,".  ",NA,NA,24,2,1,1,0,94
13,2,96,"folder/matchedM005SR.png",5,1.858858175,1,1,2,1,1,0.973958333,"Selected",-0.439590739,0,64,10,100,511,93,".  ",NA,NA,24,2,3,0,0,95
14,1,1,"folder/matchedM008.png  ",2,2.695240783,1,4,1,4,1,0.958333333,"Selected",2.227011161,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,0
14,1,2,"folder/matchedM008IN.png",4,1.677158093,1,2,1,2,1,0.958333333,"Selected",0.553537718,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,1
14,1,3,"folder/matchedM003SR.png",6,1.720807903,1,4,1,4,1,0.958333333,"Selected",0.625287093,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,2
14,1,4,"folder/matchedM008SR.png",5,1.660929655,1,4,2,4,1,0.958333333,"Selected",0.526862222,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,3
14,1,5,"folder/matchedM004IN.png",3,0.997715003,1,3,2,3,1,0.958333333,"Selected",-0.563296876,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,4
14,1,6,"folder/matchedM072.png  ",1,1.310528342,1,1,2,1,1,0.958333333,"Selected",-0.049109944,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,5
14,1,7,"folder/matchedM019SL.png",6,2.190667897,1,1,1,1,1,0.958333333,"Selected",1.397619469,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,6
14,1,8,"folder/matchedM016IN.png",4,0.909791506,1,2,1,2,1,0.958333333,"Selected",-0.707821126,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,7
14,1,9,"folder/matchedM006SL.png",5,1.31209049,1,4,2,4,1,0.958333333,"Selected",-0.046542162,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,8
14,1,10,"folder/matchedM006.png  ",1,0.989926054,1,2,2,2,1,0.958333333,"Selected",-0.576099962,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,9
14,1,11,"folder/matchedM067.png  ",2,1.710137843,1,4,1,4,1,0.958333333,"Selected",0.607748183,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,10
14,1,12,"folder/matchedM024IN.png",3,1.366991192,1,2,2,2,1,0.958333333,"Selected",0.043700868,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,11
14,1,13,"folder/matchedM049SL.png",5,0.707211818,1,3,2,3,1,0.958333333,"Selected",-1.040811493,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,12
14,1,14,"folder/matchedM017IN.png",4,1.453466661,1,2,1,2,1,0.958333333,"Selected",0.185844921,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,13
14,1,15,"folder/matchedM002.png  ",2,0.958182408,1,4,1,4,1,0.958333333,"Selected",-0.628278581,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,14
14,1,16,"folder/matchedM001SR.png",5,1.488936665,1,1,2,1,1,0.958333333,"Selected",0.244148742,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,15
14,1,17,"folder/matchedM004.png  ",1,0.788634684,1,4,2,4,1,0.958333333,"Selected",-0.906972655,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,16
14,1,18,"folder/matchedM067IN.png",4,1.139470345,1,3,1,3,1,0.958333333,"Selected",-0.330286529,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,17
14,1,20,"folder/matchedM003IN.png",4,1.279784155,1,1,1,1,1,0.958333333,"Selected",-0.099645702,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,19
14,1,21,"folder/matchedM001IN.png",4,0.748338843,1,2,1,2,1,0.958333333,"Selected",-0.973208944,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,20
14,1,22,"folder/matchedM049.png  ",1,1.337832413,1,4,2,4,1,0.958333333,"Selected",-0.004228876,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,21
14,1,23,"folder/matchedM020IN.png",4,1.735698526,1,1,1,1,1,0.958333333,"Selected",0.649763556,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,22
14,1,24,"folder/matchedM049.png  ",2,1.889660137,1,3,1,3,1,0.958333333,"Selected",0.902837957,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,23
14,1,25,"folder/matchedM021SL.png",6,1.774951179,1,2,1,2,1,0.958333333,"Selected",0.714285105,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,24
14,1,26,"folder/matchedM019.png  ",2,1.289283752,1,1,1,1,1,0.958333333,"Selected",-0.084030738,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,25
14,1,27,"folder/matchedM008.png  ",1,1.538789115,1,2,2,2,1,0.958333333,"Selected",0.326093707,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,26
14,1,28,"folder/matchedM049SL.png",6,2.74908774,1,4,1,4,1,0.958333333,"Selected",2.315522098,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,27
14,1,29,"folder/matchedM006IN.png",3,1.418290866,1,2,2,2,1,0.958333333,"Selected",0.128024707,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,28
14,1,30,"folder/matchedM016.png  ",2,1.342996598,1,2,1,2,1,0.958333333,"Selected",0.004259753,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,29
14,1,31,"folder/matchedM021.png  ",1,2.068697044,1,2,2,2,1,0.958333333,"Selected",1.197129878,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,30
14,1,32,"folder/matchedM024IN.png",4,0.987673588,1,1,1,1,1,0.958333333,"Selected",-0.579802452,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,31
14,1,34,"folder/matchedM001IN.png",3,1.178720441,1,3,2,3,1,0.958333333,"Selected",-0.265769183,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,33
14,1,36,"folder/matchedM004IN.png",4,1.18799831,1,1,1,1,1,0.958333333,"Selected",-0.250518685,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,35
14,1,37,"folder/matchedM067IN.png",3,1.858622958,1,3,2,3,1,0.958333333,"Selected",0.851820594,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,36
14,1,38,"folder/matchedM072.png  ",2,1.938493184,1,3,1,3,1,0.958333333,"Selected",0.983107279,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,37
14,1,39,"folder/matchedM067SR.png",6,1.253964379,1,1,1,1,1,0.958333333,"Selected",-0.142086959,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,38
14,1,40,"folder/matchedM005.png  ",1,1.838297486,1,1,2,1,1,0.958333333,"Selected",0.818410598,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,39
14,1,41,"folder/matchedM016.png  ",1,1.43805075,1,4,2,4,1,0.958333333,"Selected",0.160505017,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,40
14,1,42,"folder/matchedM021IN.png",4,2.545037959,1,2,1,2,1,0.958333333,"Selected",1.980115267,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,41
14,1,43,"folder/matchedM008SR.png",6,1.517946919,1,3,1,3,1,0.958333333,"Selected",0.291834346,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,42
14,1,44,"folder/matchedM072IN.png",4,1.427448825,1,4,1,4,1,0.958333333,"Selected",0.143078103,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,43
14,1,45,"folder/matchedM001.png  ",1,1.457586315,1,4,2,4,1,0.958333333,"Selected",0.192616603,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,44
14,1,46,"folder/matchedM006IN.png",4,1.428564844,1,2,1,2,1,0.958333333,"Selected",0.144912559,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,45
14,1,47,"folder/matchedM017SR.png",6,0.898148138,1,4,1,4,1,0.958333333,"Selected",-0.726959913,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,46
14,1,48,"folder/matchedM002IN.png",3,1.34886358,1,2,2,2,1,0.958333333,"Selected",0.013903605,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,47
14,1,49,"folder/matchedM004SL.png",6,1.24782166,1,2,1,2,1,0.958333333,"Selected",-0.152184053,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,48
14,1,50,"folder/matchedM016SL.png",5,1.30821338,1,2,2,2,1,0.958333333,"Selected",-0.052915162,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,49
14,1,51,"folder/matchedM021.png  ",2,1.368170338,1,4,1,4,1,0.958333333,"Selected",0.04563909,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,50
14,1,52,"folder/matchedM049IN.png",3,1.198039368,1,2,2,2,1,0.958333333,"Selected",-0.234013696,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,51
14,1,53,"folder/matchedM001.png  ",2,1.103304663,1,4,1,4,1,0.958333333,"Selected",-0.389733871,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,52
14,1,54,"folder/matchedM005SR.png",5,1.968467535,1,2,2,2,1,0.958333333,"Selected",1.032377619,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,53
14,1,55,"folder/matchedM067SR.png",5,0.747642368,1,1,2,1,1,0.958333333,"Selected",-0.974353775,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,54
14,1,56,"folder/matchedM024SR.png",5,0.618180836,1,1,2,1,1,0.958333333,"Selected",-1.187156172,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,55
14,1,57,"folder/matchedM002SL.png",5,0.606546982,1,1,2,1,1,0.958333333,"Selected",-1.206279319,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,56
14,1,58,"folder/matchedM024.png  ",2,1.197199563,1,3,1,3,1,0.958333333,"Selected",-0.235394126,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,57
14,1,59,"folder/matchedM002.png  ",1,1.240515498,1,3,2,3,1,0.958333333,"Selected",-0.164193557,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,58
14,1,60,"folder/matchedM004.png  ",2,1.197289397,1,1,1,1,1,0.958333333,"Selected",-0.235246461,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,59
14,1,61,"folder/matchedM020IN.png",3,2.158065025,1,1,2,1,1,0.958333333,"Selected",1.344028498,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,60
14,1,62,"folder/matchedM020SR.png",5,2.239065521,1,4,2,4,1,0.958333333,"Selected",1.477173064,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,61
14,1,63,"folder/matchedM019SL.png",5,1.797914691,1,3,2,3,1,0.958333333,"Selected",0.752031378,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,62
14,1,64,"folder/matchedM001SR.png",6,2.468183919,1,1,1,1,1,0.958333333,"Selected",1.853786436,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,63
14,1,65,"folder/matchedM019.png  ",1,1.146318967,1,3,2,3,1,0.958333333,"Selected",-0.319029106,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,64
14,1,66,"folder/matchedM017IN.png",3,1.398345226,1,2,2,2,1,0.958333333,"Selected",0.095239062,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,65
14,1,67,"folder/matchedM072SL.png",5,1.513206522,1,1,2,1,1,0.958333333,"Selected",0.284042319,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,66
14,1,68,"folder/matchedM021SL.png",5,1.418541301,1,3,2,3,1,0.958333333,"Selected",0.12843636,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,67
14,1,69,"folder/matchedM006.png  ",2,1.193559392,1,2,1,2,1,0.958333333,"Selected",-0.241377657,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,68
14,1,70,"folder/matchedM017.png  ",1,2.087654018,1,1,2,1,1,0.958333333,"Selected",1.228290403,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,69
14,1,72,"folder/matchedM024.png  ",1,0.826655804,1,3,2,3,1,0.958333333,"Selected",-0.844475439,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,71
14,1,73,"folder/matchedM067.png  ",1,0.658093711,1,3,2,3,1,0.958333333,"Selected",-1.121549381,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,72
14,1,74,"folder/matchedM003SR.png",5,0.843255522,1,3,2,3,1,0.958333333,"Selected",-0.817189651,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,73
14,1,75,"folder/matchedM024SR.png",6,2.108768232,1,2,1,2,1,0.958333333,"Selected",1.262996893,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,74
14,1,76,"folder/matchedM020.png  ",1,1.948145675,1,4,2,4,1,0.958333333,"Selected",0.998973562,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,75
14,1,77,"folder/matchedM019IN.png",4,1.227738867,1,3,1,3,1,0.958333333,"Selected",-0.185195144,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,76
14,1,80,"folder/matchedM003.png  ",1,0.917814564,1,4,2,4,1,0.958333333,"Selected",-0.694633225,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,79
14,1,81,"folder/matchedM003.png  ",2,0.90806273,1,4,1,4,1,0.958333333,"Selected",-0.710662802,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,80
14,1,82,"folder/matchedM016SL.png",6,0.69263317,1,4,1,4,1,0.958333333,"Selected",-1.064775145,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,81
14,1,83,"folder/matchedM020SR.png",6,0.688209863,1,3,1,3,1,0.958333333,"Selected",-1.072045956,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,82
14,1,84,"folder/matchedM008IN.png",3,1.657984575,1,4,2,4,1,0.958333333,"Selected",0.522021247,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,83
14,1,85,"folder/matchedM004SL.png",5,0.587504152,1,4,2,4,1,0.958333333,"Selected",-1.237580971,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,84
14,1,86,"folder/matchedM002IN.png",4,1.298123653,1,4,1,4,1,0.958333333,"Selected",-0.069500151,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,85
14,1,87,"folder/matchedM002SL.png",6,0.607549622,1,4,1,4,1,0.958333333,"Selected",-1.20463123,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,86
14,1,88,"folder/matchedM017SR.png",5,1.363218112,1,4,2,4,1,0.958333333,"Selected",0.037498867,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,87
14,1,89,"folder/matchedM072SL.png",6,1.42679623,1,3,1,3,1,0.958333333,"Selected",0.1420054,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,88
14,1,90,"folder/matchedM005SR.png",6,1.418237261,1,2,1,2,1,0.958333333,"Selected",0.127936594,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,89
14,1,91,"folder/matchedM021IN.png",3,1.457683988,1,1,2,1,1,0.958333333,"Selected",0.192777152,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,90
14,1,92,"folder/matchedM020.png  ",2,1.367993004,1,2,1,2,1,0.958333333,"Selected",0.045347597,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,91
14,1,93,"folder/matchedM005IN.png",4,1.176183078,1,2,1,2,1,0.958333333,"Selected",-0.269939973,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,92
14,1,94,"folder/matchedM005.png  ",2,1.027746895,1,4,1,4,1,0.958333333,"Selected",-0.513931952,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,93
14,1,95,"folder/matchedM006SL.png",6,2.369773252,1,2,1,2,1,0.958333333,"Selected",1.692023901,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,94
14,1,96,"folder/matchedM016IN.png",3,0.677805254,1,2,2,2,1,0.958333333,"Selected",-1.089148533,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,95
14,2,1,"folder/matchedM067IN.png",4,2.595312219,1,3,1,3,1,0.958333333,"Selected",2.062753582,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,0
14,2,2,"folder/matchedM019.png  ",1,1.59692885,1,3,2,3,1,0.958333333,"Selected",0.421660898,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,1
14,2,3,"folder/matchedM072IN.png",3,1.430380044,1,3,2,3,1,0.958333333,"Selected",0.147896295,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,2,0,1,2
14,2,4,"folder/matchedM021SL.png",5,0.612708581,1,3,2,3,1,0.958333333,"Selected",-1.196151191,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,3,0,0,3
14,2,5,"folder/matchedM005.png  ",1,0.644400884,1,1,2,1,1,0.958333333,"Selected",-1.144056966,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,4
14,2,6,"folder/matchedM002.png  ",2,1.192311799,1,2,1,2,1,0.958333333,"Selected",-0.243428389,0,75,5,134,547,94,"R  ",0.81,1.2,24,2,1,1,0,5
